ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	89/874	238/13584	0.3739495798319328	5.812049304847798	19.639199335011632	1.8401564277133505e-45	4.3795722979577746e-43	3.1379509609427666e-43	K00265/K01681/K00548/K01953/K00615/K01687/K01652/K01649/K00058/K00873/K01703/K01915/K00266/K01755/K01733/K01626/K01657/K00800/K00600/K00013/K00003/K01647/K01689/K01586/K00147/K01696/K00620/K00031/K00789/K00928/K01940/K01754/K01739/K00812/K00821/K00927/K01760/K01439/K00831/K01735/K00641/K00826/K00931/K02502/K00817/K01736/K00052/K00133/K00053/K00134/K01620/K00766/K01738/K02204/K00948/K01778/K00145/K00611/K11645/K04518/K01714/K00500/K01079/K00674/K00014/K01609/K01695/K00286/K02500/K01803/K01814/K00215/K00640/K01834/K01783/K00616/K00765/K01817/K02501/K01704/K01693/K01658/K00891/K01808/K03786/K01496/K01523/K04092/K01653	89	GCA_002083435.1
map01240	Biosynthesis of cofactors	98/874	375/13584	0.2613333333333333	4.061729977116705	15.76624755959359	1.0757730444206732e-34	1.2801699228606012e-32	9.172380694534162e-33	K02230/K01955/K01950/K03147/K09883/K01665/K03342/K01077/K01937/K00278/K01113/K01885/K00128/K00382/K01919/K01756/K00600/K11754/K00012/K14652/K01939/K13038/K09458/K00833/K00643/K00652/K00789/K03185/K01465/K01556/K01956/K03750/K00831/K00941/K00826/K00796/K04487/K01497/K00457/K01012/K02259/K01599/K08679/K03149/K00254/K03517/K01772/K00768/K00097/K00609/K01698/K11752/K01053/K01920/K11753/K03644/K02257/K03179/K00946/K00963/K00606/K00228/K00767/K00208/K01809/K00059/K02303/K03525/K02302/K02233/K03183/K03474/K00568/K09903/K00788/K01591/K00939/K03801/K00969/K01495/K00793/K03809/K00859/K00762/K00275/K06134/K03638/K00950/K00954/K03637/K00287/K02372/K08973/K03635/K00798/K00940/K00794/K01633	98	GCA_002083435.1
map02040	Flagellar assembly	35/874	55/13584	0.6363636363636364	9.89057624297899	17.324439727979467	1.514375021942493e-28	1.2014041840743777e-26	8.608026440515223e-27	K02400/K03086/K02409/K03092/K02407/K02396/K02412/K10943/K02401/K02394/K02410/K02416/K02397/K02557/K02419/K02556/K02393/K02406/K02392/K02421/K02411/K02391/K02405/K02389/K02415/K02386/K02388/K02422/K02408/K02387/K02395/K02398/K02417/K02420/K02418	35	GCA_002083435.1
map03010	Ribosome	54/874	143/13584	0.3776223776223776	5.869133155174344	15.349162036832015	4.038308623053992e-28	2.4027936307171252e-26	1.721594728775649e-26	K02945/K02886/K02967/K02906/K02982/K02863/K02988/K02926/K02986/K02897/K02931/K02939/K02996/K02933/K02876/K02864/K02871/K02992/K02867/K02878/K02879/K02990/K02994/K02948/K02959/K02935/K02890/K02950/K02884/K02952/K02874/K02887/K02881/K02895/K02888/K02892/K02946/K02954/K02902/K02965/K02961/K02899/K02956/K02968/K02909/K02963/K02904/K02970/K02916/K02911/K02907/K02913/K02914/K02919	54	GCA_002083435.1
map04112	Cell cycle - Caulobacter	22/874	31/13584	0.7096774193548387	11.03004355207795	14.660430989356614	5.503130431952264e-20	2.619490085609278e-18	1.876857115739509e-18	K01338/K13587/K02314/K03531/K02313/K03544/K03590/K03588/K02563/K11749/K13581/K13590/K03589/K13584/K13588/K01358/K06985/K13592/K13583/K11443/K13589/K02651	22	GCA_002083435.1
map01200	Carbon metabolism	75/874	365/13584	0.2054794520547945	3.1936302937211996	11.14015817718294	7.710079922177658e-20	3.058331702463804e-18	2.1912858726189133e-18	K00164/K01595/K01681/K01006/K00163/K00029/K01847/K01638/K01965/K07516/K00615/K01895/K00174/K01690/K00239/K01610/K00058/K00283/K01966/K01676/K00140/K01810/K00873/K00036/K00382/K01679/K00162/K00282/K01961/K00600/K00627/K01637/K01647/K01689/K00031/K01754/K00626/K00658/K00927/K00831/K00605/K00121/K00161/K00175/K00134/K00874/K01738/K11532/K00845/K01053/K00024/K01962/K00948/K00297/K11645/K01902/K01079/K00074/K01963/K01070/K00240/K01803/K00023/K01057/K00640/K01834/K01783/K00616/K01625/K02160/K01808/K05606/K00241/K00242/K02437	75	GCA_002083435.1
map03070	Bacterial secretion system	28/874	74/13584	0.3783783783783784	5.880883171501021	11.039957188955004	3.2612786738641818e-15	1.1088347491138218e-13	7.944769100240563e-14	K03070/K11891/K02453/K03205/K03217/K03072/K02454/K12340/K03106/K03076/K02455/K02460/K02461/K03074/K03110/K02452/K02459/K03118/K03071/K02458/K02462/K03075/K02456/K02457/K03117/K03210/K03073/K03116	28	GCA_002083435.1
map00190	Oxidative phosphorylation	49/874	223/13584	0.21973094170403587	3.4151317072169602	9.535743499613144	1.554196030216504e-14	4.6237331898941e-13	3.312891538093075e-13	K00937/K00341/K00336/K00239/K02274/K00404/K02111/K00342/K02112/K00343/K00425/K05577/K03885/K00412/K00335/K00333/K02275/K00337/K02259/K00426/K02257/K00406/K02115/K02276/K00332/K00413/K00240/K02108/K00405/K00334/K08738/K02299/K00339/K00411/K02109/K00331/K01507/K02258/K02297/K00338/K00241/K02300/K00242/K00330/K00340/K02113/K02114/K02110/K00407	49	GCA_002083435.1
map00970	Aminoacyl-tRNA biosynthesis	23/874	66/13584	0.3484848484848485	5.416267942583732	9.430874227198897	7.271274040573046e-12	1.9228480240626498e-10	1.377715081371735e-10	K01870/K01873/K01872/K01869/K01879/K01890/K01868/K01876/K01887/K01874/K02433/K02434/K01885/K01883/K01881/K01875/K01892/K01866/K01889/K01867/K00604/K01878/K02435	23	GCA_002083435.1
map00280	Valine, leucine and isoleucine degradation	23/874	69/13584	0.3333333333333333	5.1807780320366135	9.129656173104282	2.084536311558754e-11	4.961196421509835e-10	3.554682973394928e-10	K01847/K01965/K01968/K00249/K01969/K01966/K00140/K00128/K00382/K09699/K00166/K00822/K00626/K00632/K00253/K00826/K00167/K00263/K01692/K00020/K01028/K01029/K05606	23	GCA_002083435.1
