ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	107/815	238/13584	0.4495798319327731	7.493364953343301	25.531771098355872	1.1427048154863063e-67	2.6510751719282308e-65	1.8162992330361293e-65	K00265/K01958/K01681/K01687/K01652/K00800/K00058/K01915/K01703/K00266/K00873/K01940/K01755/K00615/K01586/K00003/K12524/K00013/K01626/K01657/K00928/K01689/K00600/K01649/K00641/K01754/K00812/K14260/K01736/K00927/K01803/K01696/K14267/K00789/K14155/K01739/K00620/K00145/K04517/K01647/K00616/K00549/K00831/K00826/K01620/K00817/K01735/K13829/K00133/K01697/K00766/K00031/K00052/K00948/K01624/K21071/K00821/K00134/K01714/K04518/K00872/K01738/K00611/K16370/K00147/K00930/K00674/K00014/K01778/K00765/K02502/K00931/K05602/K00215/K01695/K01609/K02500/K01439/K00286/K01834/K01814/K01817/K08093/K01658/K15634/K02501/K01079/K01733/K01704/K01089/K01693/K01623/K00053/K08094/K00640/K01243/K01808/K00891/K01653/K00619/K03786/K01783/K01496/K11755/K04092/K01523/K07173	107	GCA_015654575.1
map01240	Biosynthesis of cofactors	86/815	375/13584	0.22933333333333333	3.8224098159509206	14.00228615809675	2.8120117353101673e-28	3.261933612959794e-26	2.2348093264833437e-26	K01955/K01950/K01937/K00278/K00767/K01885/K00128/K00231/K00382/K11754/K01845/K03517/K00012/K01465/K00763/K01665/K03342/K13950/K02492/K01939/K02858/K14652/K00600/K01772/K09458/K01809/K00789/K02551/K04487/K01911/K02549/K18286/K00831/K00826/K01956/K01599/K03639/K03800/K00226/K00254/K11752/K01756/K00077/K02548/K03644/K02259/K01698/K01749/K00946/K11212/K00609/K11753/K00867/K02257/K00858/K01053/K00059/K19267/K02619/K01491/K00868/K01591/K12234/K01719/K13542/K06215/K01661/K09903/K01664/K03801/K00793/K13039/K05979/K00859/K00939/K14941/K00762/K08281/K01495/K00969/K00954/K00287/K06034/K00940/K00794/K03750	86	GCA_015654575.1
map01200	Carbon metabolism	79/815	365/13584	0.21643835616438356	3.6074829817631735	12.757536653467115	2.7991996935010613e-24	2.1647144296408204e-22	1.4830847498900364e-22	K01965/K01958/K01595/K00164/K01616/K01681/K01782/K00232/K13788/K01895/K00163/K01007/K00863/K01638/K01810/K01637/K00058/K00239/K00116/K00382/K00873/K00615/K01679/K00627/K01689/K00261/K00600/K00925/K00658/K00830/K01754/K00148/K00927/K01803/K00845/K00626/K01903/K00122/K00161/K00248/K17067/K01647/K00616/K00831/K00033/K00031/K07404/K00948/K01624/K21071/K00134/K02446/K00162/K00024/K00018/K01738/K01053/K16370/K01902/K11263/K01491/K00297/K00886/K00240/K01057/K01966/K01834/K00036/K00074/K08093/K15634/K01079/K01623/K08094/K00640/K01808/K00242/K00241/K01783	79	GCA_015654575.1
map00010	Glycolysis / Gluconeogenesis	32/815	106/13584	0.3018867924528302	5.031693483042019	10.527516347922514	8.203748771654459e-15	4.758174287559586e-13	3.2599106961047985e-13	K01223/K01895/K00163/K01596/K01007/K00001/K01810/K01835/K00138/K00128/K00382/K00873/K00627/K01689/K00927/K01803/K00845/K00161/K13979/K13953/K01624/K21071/K00134/K02446/K00162/K00016/K16370/K01785/K00886/K01834/K15634/K01623	32	GCA_015654575.1
map01232	Nucleotide metabolism	34/815	123/13584	0.2764227642276423	4.607272183151279	10.152921250008559	2.1820826940685613e-14	1.0124863700478124e-12	6.936726037986374e-13	K01486/K01937/K00088/K01487/K01129/K00756/K00758/K01939/K01485/K01488/K01951/K01756/K00760/K00526/K01239/K00942/K03783/K00560/K02566/K09903/K00945/K06287/K00943/K01494/K00759/K00857/K00939/K06966/K02825/K00525/K01520/K00761/K00940/K01489	34	GCA_015654575.1
map00230	Purine metabolism	45/815	220/13584	0.20454545454545456	3.4092582264361404	9.101745101401745	2.3659131733310904e-13	9.148197603546883e-12	6.267594546894643e-12	K01486/K01835/K00602/K00088/K00764/K01487/K01129/K02083/K01939/K01945/K11788/K00839/K16839/K01589/K01488/K01951/K01466/K01933/K00948/K01952/K01756/K00760/K00526/K01239/K01524/K01923/K03651/K00942/K03783/K02566/K16841/K07816/K00759/K00939/K11175/K06966/K01515/K19710/K00525/K07127/K16840/K00951/K01139/K01588/K00940	45	GCA_015654575.1
map00250	Alanine, aspartate and glutamate metabolism	24/815	70/13584	0.34285714285714286	5.714566170026293	9.990725104318068	8.513521891554267e-13	2.8216243983437e-11	1.9331455723679612e-11	K00265/K13821/K01955/K00820/K00278/K01915/K00135/K01744/K00266/K00764/K01940/K01755/K01580/K07250/K00262/K01939/K00261/K00830/K00812/K14260/K01956/K01756/K00609/K00259	24	GCA_015654575.1
map00240	Pyrimidine metabolism	30/815	111/13584	0.2702702702702703	4.504725584480187	9.366591169388087	1.423125474046137e-12	4.127063874733797e-11	2.8275256129074565e-11	K01955/K01937/K19795/K01465/K00756/K00758/K01485/K01956/K09018/K00226/K00254/K00526/K00609/K01591/K00560/K02566/K09903/K00945/K06287/K00943/K01494/K00857/K06966/K00762/K02825/K00525/K01520/K00761/K00940/K01489	30	GCA_015654575.1
map00970	Aminoacyl-tRNA biosynthesis	23/815	66/13584	0.3484848484848485	5.808365867261573	9.89262310880374	1.7240924275508509e-12	4.444327146575527e-11	3.0448883808208014e-11	K01890/K01870/K01873/K01869/K01872/K01881/K01887/K01868/K01874/K04567/K01885/K02433/K02434/K01866/K01875/K01892/K01880/K01889/K01867/K00604/K01876/K09759/K02435	23	GCA_015654575.1
map03010	Ribosome	34/815	143/13584	0.23776223776223776	3.9628984512420096	8.998439610021025	2.496692423606941e-12	5.792326422768103e-11	3.968426904891033e-11	K02967/K02945/K02988/K02906/K02926/K02879/K02876/K02996/K02939/K02886/K02871/K02864/K02990/K02986/K02959/K02887/K02881/K02884/K02888/K02892/K02946/K02956/K02968/K02909/K02899/K02963/K02950/K02911/K02933/K02916/K02907/K02935/K02919/K02902	34	GCA_015654575.1
