ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	90/753	238/13584	0.37815126050420167	6.821788476346714	21.949995035452854	5.168193398412784e-52	1.245534609017481e-49	9.357150152915779e-50	K00265/K01681/K00548/K00615/K01953/K01687/K01652/K00058/K01626/K01649/K01657/K00873/K01703/K00266/K01733/K01755/K00003/K00800/K00600/K00013/K01647/K01915/K01586/K00928/K00147/K01696/K00620/K00031/K01940/K00789/K00290/K00812/K01760/K00927/K00831/K00821/K01439/K00641/K00817/K01735/K02502/K00826/K01736/K00052/K00133/K00053/K00134/K01620/K00766/K01738/K02204/K01778/K00948/K00611/K01754/K01079/K01623/K00930/K04518/K01714/K00500/K01739/K00014/K00286/K01695/K00674/K01609/K00931/K02500/K01803/K00220/K00215/K01814/K01752/K01834/K00765/K01783/K00616/K01817/K01704/K02501/K01693/K01658/K00891/K01653/K01808/K01496/K03786/K01523/K04092	90	GCA_002280565.1
map01240	Biosynthesis of cofactors	89/753	375/13584	0.23733333333333334	4.281455511288181	15.610336695998107	4.3846812005365124e-33	5.283540846646498e-31	3.96929034995937e-31	K01950/K01665/K03342/K01113/K00278/K01885/K00128/K00382/K01919/K01465/K11754/K00600/K01756/K01939/K00833/K00643/K03185/K00652/K00789/K03750/K13038/K01956/K00831/K14652/K00796/K04487/K00826/K01497/K01599/K00097/K01772/K03149/K03639/K01012/K03517/K00609/K01698/K01920/K11752/K11753/K03179/K01749/K02257/K00077/K01491/K00606/K00228/K00767/K01918/K00059/K00858/K03525/K00453/K02302/K00568/K09903/K03183/K03474/K00788/K01719/K01591/K03801/K00939/K00969/K00762/K00793/K01935/K02169/K03809/K00859/K00275/K01495/K06134/K03638/K00954/K02372/K00287/K03637/K00950/K00208/K08973/K01809/K00940/K00794/K01633/K01954/K01955/K11540/K11541	89	GCA_002280565.1
map02040	Flagellar assembly	36/753	55/13584	0.6545454545454545	11.807895689967404	19.456052381818914	2.7433283116368444e-32	2.2038070770149314e-30	1.655622700356271e-30	K02396/K02400/K03086/K02409/K03092/K02407/K02406/K02412/K02390/K10943/K02401/K02394/K02410/K02416/K02397/K02557/K02556/K02419/K02392/K02421/K02393/K02405/K02391/K02411/K02408/K02389/K02415/K02386/K02418/K02387/K02388/K02422/K02395/K02417/K02398/K02420	36	GCA_002280565.1
map03010	Ribosome	46/753	143/13584	0.32167832167832167	5.803025659599364	13.987246253655535	1.9237709923439168e-23	1.15907202288721e-21	8.70759501797773e-22	K02967/K02886/K02906/K02982/K02863/K02988/K02897/K02986/K02926/K02931/K02876/K02933/K02864/K02959/K02992/K02878/K02867/K02879/K02994/K02884/K02948/K02890/K02935/K02950/K02952/K02888/K02874/K02887/K02881/K02895/K02892/K02954/K02902/K02965/K02956/K02899/K02961/K02968/K02909/K02904/K02916/K02911/K02907/K02913/K02914/K02919	46	GCA_002280565.1
map04112	Cell cycle - Caulobacter	19/753	31/13584	0.6129032258064516	11.056676519727542	13.579466081891153	8.171003678618911e-17	3.9384237730943155e-15	2.958763437310427e-15	K13587/K01338/K03531/K02313/K03544/K03590/K03588/K02563/K13581/K11749/K13590/K03589/K13584/K13583/K01358/K13588/K06985/K13592/K02651	19	GCA_002280565.1
map01200	Carbon metabolism	64/753	365/13584	0.17534246575342466	3.1631501391693497	10.14843047367822	1.0250216674474917e-16	4.117170364247425e-15	3.093047838613484e-15	K00164/K00174/K01595/K01681/K01006/K00029/K01847/K01965/K07516/K00615/K00239/K01610/K01637/K00058/K01966/K01676/K01810/K00873/K00382/K01679/K01961/K00600/K00283/K01962/K00627/K01647/K00031/K00658/K01903/K00626/K00927/K00140/K00282/K00605/K00831/K00121/K00134/K01738/K11532/K00024/K00948/K01754/K00297/K01079/K01623/K01902/K01491/K00074/K01715/K01963/K01070/K00240/K01803/K00023/K01752/K01834/K01783/K00616/K02160/K00241/K01808/K05606/K00242/K02437	64	GCA_002280565.1
map00970	Aminoacyl-tRNA biosynthesis	24/753	66/13584	0.36363636363636365	6.559942049981891	10.968597441364142	3.370920773166035e-14	1.1605598661900206e-12	8.718772526083579e-13	K01873/K01872/K01869/K01870/K01879/K01890/K01868/K01876/K01887/K04566/K01874/K01881/K01885/K02433/K02434/K01875/K01892/K01866/K01883/K01889/K01867/K00604/K01878/K02435	24	GCA_002280565.1
map00190	Oxidative phosphorylation	42/753	223/13584	0.18834080717488788	3.3976381469637142	8.74544021427632	1.9796794243954206e-12	5.963784265991205e-11	4.480327118368584e-11	K00937/K00341/K02298/K00239/K00336/K02274/K00342/K02112/K02111/K00343/K00335/K00412/K00333/K02297/K02275/K00337/K00332/K02276/K02257/K00413/K00240/K02108/K00334/K08738/K02109/K02299/K00339/K00411/K00331/K02113/K02258/K01507/K02115/K00338/K00241/K00242/K00330/K02300/K00340/K02114/K02110/K03934	42	GCA_002280565.1
map00240	Pyrimidine metabolism	27/753	111/13584	0.24324324324324326	4.388069344244643	8.682538365368151	4.39827259081056e-11	1.177759660428161e-9	8.847986966308963e-10	K09018/K00525/K01081/K11751/K01465/K01956/K00526/K00609/K06966/K00560/K04765/K03787/K09903/K07043/K01591/K00945/K00943/K00762/K09019/K06287/K00857/K01520/K00940/K01954/K01955/K11540/K11541	27	GCA_002280565.1
map00340	Histidine metabolism	17/753	47/13584	0.3617021276595745	6.525048741205391	9.191553388868469	2.1045294606763552e-10	5.071916000230016e-9	3.81030597090877e-9	K01712/K00274/K01745/K00128/K00013/K01468/K00817/K02502/K01479/K02500/K01458/K01814/K00765/K02501/K01693/K01496/K01523	17	GCA_002280565.1
