ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	93/824	238/13584	0.3907563025210084	6.44178836583177	21.52239932945472	9.942726627515274e-52	2.4061398438586964e-49	1.7268946247789686e-49	K00265/K01681/K00548/K00615/K01953/K01652/K01687/K01649/K00058/K01657/K00873/K00266/K01703/K01915/K01733/K01755/K01626/K00800/K00600/K00003/K00013/K01689/K01647/K00147/K00928/K01586/K00620/K01696/K01754/K01940/K00031/K00789/K01739/K00812/K00821/K00927/K01760/K00831/K01439/K13810/K02502/K00931/K00641/K00817/K01735/K00826/K01736/K00052/K00133/K00053/K00134/K01620/K00766/K01738/K02204/K01778/K00948/K00145/K00611/K00220/K01623/K00930/K04518/K01714/K00500/K01079/K00674/K00286/K00014/K01695/K01609/K02500/K01803/K01814/K00215/K01834/K00640/K01807/K01783/K00765/K01817/K01704/K02501/K01693/K01658/K00891/K01653/K01808/K00619/K03786/K01496/K01523/K04092	93	GCA_004799495.1
map01240	Biosynthesis of cofactors	104/824	375/13584	0.2773333333333333	4.571961165048544	17.824752622761935	1.0095013759202645e-41	1.22149666486352e-39	8.766722475097034e-40	K01955/K01113/K01950/K03147/K09883/K01665/K03342/K01077/K01937/K00278/K01885/K00128/K00382/K01919/K01756/K00600/K11754/K00012/K01939/K14652/K00652/K09458/K00643/K01556/K03185/K00789/K01465/K01956/K00463/K04487/K03750/K00831/K00826/K00254/K11752/K00457/K01497/K02259/K00796/K01599/K03149/K00097/K01772/K09882/K03639/K08679/K03517/K01012/K00609/K01920/K03179/K01698/K11753/K03644/K01053/K02257/K00946/K01491/K01918/K01749/K00606/K00963/K00767/K00228/K01809/K00453/K00208/K00059/K02303/K03525/K00568/K00858/K00941/K03474/K03183/K09903/K03801/K00788/K02302/K01591/K01719/K00939/K13038/K01495/K00969/K00793/K03809/K00859/K00762/K00275/K00798/K06134/K03638/K00954/K00950/K00287/K02372/K03637/K08973/K03635/K19222/K00940/K00794/K01633	104	GCA_004799495.1
map02040	Flagellar assembly	35/824	55/13584	0.6363636363636364	10.490732568402471	17.921912444642093	1.9926490843781992e-29	1.2893603976911254e-27	9.253782758548747e-28	K02400/K03086/K02409/K03092/K02407/K02396/K02412/K10943/K02401/K02394/K02410/K02416/K02419/K02557/K02397/K02556/K02406/K02421/K02392/K02391/K02405/K02411/K02389/K02393/K02415/K02386/K02388/K02422/K02395/K02408/K02387/K02398/K02417/K02420/K02418	35	GCA_004799495.1
map03010	Ribosome	54/824	143/13584	0.3776223776223776	6.225269875755312	15.962358964458534	2.1311742110597115e-29	1.2893603976911254e-27	9.253782758548747e-28	K02945/K02967/K02906/K02886/K02988/K02982/K02897/K02863/K02959/K02926/K02939/K02986/K02931/K02876/K02933/K02996/K02864/K02871/K02992/K02888/K02878/K02867/K02879/K02990/K02994/K02884/K02948/K02935/K02890/K02950/K02874/K02952/K02887/K02881/K02892/K02895/K02946/K02954/K02902/K02965/K02961/K02956/K02899/K02968/K02909/K02904/K02963/K02970/K02916/K02911/K02907/K02913/K02914/K02919	54	GCA_004799495.1
map01200	Carbon metabolism	78/824	365/13584	0.2136986301369863	3.5229152812874056	12.4161204545344	2.636251901704521e-23	1.2759459204249881e-21	9.157506605920967e-22	K00164/K01681/K01595/K01006/K01847/K00029/K00615/K01638/K07516/K01965/K01895/K00174/K01690/K00239/K01610/K01637/K00058/K00283/K01966/K01676/K00140/K01810/K00036/K00873/K00282/K00382/K00162/K01679/K01961/K00261/K00627/K00600/K01689/K01647/K00658/K01754/K00031/K01903/K00626/K00927/K00831/K00605/K00121/K13810/K00175/K00161/K00134/K00033/K01738/K00845/K11532/K00024/K01962/K00297/K00948/K01053/K01623/K01491/K01902/K00074/K01963/K01070/K01079/K00240/K01803/K00023/K01057/K01834/K00640/K01807/K01783/K01625/K02160/K01808/K05606/K00242/K02437/K00241	78	GCA_004799495.1
map04112	Cell cycle - Caulobacter	22/824	31/13584	0.7096774193548387	11.699342311305982	15.155013555957124	1.5321417670569913e-20	6.179638460463199e-19	4.4351472204281325e-19	K13587/K01338/K02314/K03531/K02313/K03544/K03590/K03588/K02563/K13590/K11749/K13581/K03589/K13588/K13584/K01358/K13583/K06985/K13592/K11443/K13589/K02651	22	GCA_004799495.1
map03070	Bacterial secretion system	29/824	74/13584	0.3918918918918919	6.460509052742062	11.968988116753488	7.1633518586160665e-17	2.4764730711215543e-15	1.7773730175513546e-15	K03070/K02453/K03217/K03072/K02454/K03106/K12340/K03076/K02455/K02461/K03074/K02460/K03110/K03203/K02452/K03118/K11915/K02459/K03071/K02462/K03117/K02456/K02457/K03075/K02458/K03210/K03073/K03198/K03116	29	GCA_004799495.1
map01232	Nucleotide metabolism	33/824	123/13584	0.2682926829268293	4.422922093298603	9.690518771859693	1.8335770548652073e-13	5.546570590967252e-12	3.980792290167884e-12	K13482/K11177/K00525/K01937/K01951/K00088/K01241/K13481/K01756/K01487/K01939/K01129/K00526/K21053/K11178/K06966/K00560/K05810/K04765/K09903/K07043/K00942/K00939/K00945/K00943/K00857/K06287/K01494/K00769/K13483/K01489/K01520/K00940	33	GCA_004799495.1
map00970	Aminoacyl-tRNA biosynthesis	24/824	66/13584	0.36363636363636365	5.994704324801413	10.33621774743529	2.422466901255176e-13	6.5137443344861405e-12	4.674936125229287e-12	K01870/K01873/K01872/K01869/K01890/K01879/K01868/K01876/K01887/K04566/K01881/K01874/K02434/K02433/K01883/K01885/K01892/K01875/K01866/K01889/K01867/K00604/K01878/K02435	24	GCA_004799495.1
map00230	Purine metabolism	45/824	220/13584	0.20454545454545456	3.372021182700794	9.013589782139624	3.4854356832795743e-13	8.43475435353657e-12	6.053651449906629e-12	K13482/K01952/K11177/K00951/K01139/K01768/K00955/K00956/K00525/K00602/K01951/K01524/K00088/K01241/K00764/K13481/K01756/K01487/K01939/K01945/K01129/K01933/K01589/K00526/K21053/K01477/K11178/K06966/K00948/K00957/K16842/K03651/K01923/K05810/K04765/K00942/K00939/K11175/K01515/K00769/K01483/K13483/K01588/K00940/K07127	45	GCA_004799495.1
