ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	104/771	238/13584	0.4369747899159664	7.698917699375469	25.575090948598103	1.0689212968740619e-66	2.3730052790604172e-64	1.6877704687485184e-64	K01958/K01681/K00265/K00031/K00615/K01649/K01687/K00058/K01626/K00873/K01586/K01755/K01752/K01652/K00800/K00266/K00003/K12524/K00013/K00928/K01915/K01647/K00600/K00821/K00147/K00812/K14260/K00927/K01803/K00641/K14267/K00549/K04517/K01696/K01735/K13829/K01439/K00817/K00948/K00145/K01620/K01736/K01624/K01733/K00053/K00134/K00616/K00789/K01697/K01714/K04518/K01738/K16370/K00872/K00611/K01689/K05602/K01778/K01476/K00014/K00931/K00930/K01739/K00286/K00215/K00765/K02502/K00766/K01609/K21071/K01703/K01657/K02500/K00133/K01834/K01814/K01817/K00674/K01940/K01754/K01783/K14155/K02501/K01658/K01079/K01089/K01693/K00831/K00640/K01704/K00620/K01243/K01808/K00891/K01653/K00619/K03786/K00826/K01496/K11755/K01695/K04092/K01523/K00052	104	GCA_003248845.1
map01240	Biosynthesis of cofactors	89/771	375/13584	0.23733333333333334	4.18149935149157	15.3254109567637	2.744053521490776e-32	3.0458994088547615e-30	2.1663580432821916e-30	K01955/K01950/K00278/K01937/K00767/K02551/K01885/K00382/K00231/K01756/K11754/K00012/K00763/K00103/K03750/K02858/K14652/K01465/K01845/K02492/K00600/K01772/K02552/K13038/K09458/K01809/K01911/K02549/K04487/K01956/K11752/K03644/K03800/K00226/K00254/K01599/K01698/K02548/K00789/K00867/K00946/K00609/K11753/K00858/K01749/K03639/K02257/K01719/K13542/K01661/K06215/K02619/K19267/K00963/K03517/K00796/K00950/K01633/K01939/K00059/K00868/K09903/K03183/K02259/K00793/K05979/K03801/K01664/K00275/K01591/K00831/K08681/K00859/K00939/K08281/K00762/K13940/K01495/K01491/K00954/K00287/K00568/K03635/K00794/K03637/K00969/K00940/K00826/K15734	89	GCA_003248845.1
map01200	Carbon metabolism	73/771	365/13584	0.2	3.5237354085603116	11.989210303197156	8.787165483520513e-22	6.50250245780518e-20	4.624823938695007e-20	K00164/K01616/K01958/K00281/K00283/K01681/K00163/K01595/K00031/K13788/K00615/K00239/K11263/K00658/K01810/K01637/K00058/K01895/K00036/K00140/K00382/K00116/K00873/K01966/K01752/K00627/K01679/K01647/K00600/K07404/K00830/K00927/K01803/K03781/K01782/K00232/K00248/K00605/K00161/K00626/K00948/K01624/K00134/K00616/K00162/K02446/K00845/K00024/K01738/K16370/K00033/K01689/K00925/K00074/K01902/K00886/K21071/K00240/K01834/K01715/K01754/K01783/K01079/K00831/K00640/K01808/K01057/K01491/K00851/K00242/K00241/K02437/K05606	73	GCA_003248845.1
map03010	Ribosome	36/771	143/13584	0.2517482517482518	4.43547114364235	10.130669784939764	1.613602285932525e-14	8.955492686925514e-13	6.369482707628387e-13	K02945/K02967/K02886/K02926/K02906/K02897/K02986/K02876/K02863/K02864/K02996/K02992/K02871/K02879/K02867/K02948/K02884/K02935/K02952/K02874/K02950/K02878/K02961/K02904/K02892/K02946/K02968/K02899/K02909/K02888/K02907/K02956/K02965/K02914/K02911/K02919	36	GCA_003248845.1
map00970	Aminoacyl-tRNA biosynthesis	24/771	66/13584	0.36363636363636365	6.406791651927839	10.8007772026851	5.6664056554158564e-14	2.5158841110046403e-12	1.7893912596050072e-12	K01869/K01872/K01890/K01868/K01870/K01873/K01881/K01887/K04567/K01885/K02434/K02433/K01876/K09759/K01875/K01880/K01889/K01867/K01874/K00604/K01892/K01883/K01866/K02435	24	GCA_003248845.1
map01232	Nucleotide metabolism	32/771	123/13584	0.2601626016260163	4.58372085666382	9.793720239620466	1.7629100279339203e-13	6.522767103355505e-12	4.6392369156155796e-12	K01081/K00525/K21636/K01937/K00088/K01756/K00756/K00758/K01488/K06966/K00760/K01951/K01485/K00560/K02566/K03783/K00942/K01939/K09903/K00945/K06287/K00761/K00943/K00857/K01494/K00939/K00526/K02825/K00759/K00940/K01489/K01520	32	GCA_003248845.1
map00240	Pyrimidine metabolism	30/771	111/13584	0.2702702702702703	4.761804606162583	9.761694112154412	3.4128881771503603e-13	1.0823731076105429e-11	7.698244008609835e-12	K01081/K01955/K00525/K21636/K01937/K00756/K00758/K01465/K01956/K06966/K00226/K00254/K00609/K01485/K00560/K02566/K09903/K00945/K06287/K00761/K00943/K01591/K00857/K01494/K00762/K00526/K02825/K00940/K01489/K01520	30	GCA_003248845.1
map00500	Starch and sucrose metabolism	29/771	106/13584	0.27358490566037735	4.82020409661552	9.685597089034996	6.036281287823496e-13	1.6750680573710202e-11	1.191371306807269e-11	K05342/K06044/K05343/K05349/K01214/K00705/K00700/K00688/K02438/K16147/K01187/K05341/K01178/K01236/K01835/K01810/K05350/K01176/K00697/K16055/K16146/K00845/K01179/K00847/K00963/K01087/K00975/K16148/K02760	29	GCA_003248845.1
map00250	Alanine, aspartate and glutamate metabolism	23/771	70/13584	0.32857142857142857	5.78899388549194	9.85373711221602	2.250986746438545e-12	5.552433974548411e-11	3.949099555155341e-11	K01955/K00265/K13821/K00820/K00278/K01744/K01755/K01756/K00135/K07250/K00266/K01915/K00830/K00812/K14260/K00262/K01425/K01956/K00259/K00609/K01939/K00764/K01940	23	GCA_003248845.1
map00010	Glycolysis / Gluconeogenesis	27/771	106/13584	0.25471698113207547	4.4877762278834155	8.842772382219382	2.3756377511667408e-11	5.273915807590165e-10	3.7510069755264326e-10	K00163/K01596/K04072/K01835/K01810/K01895/K00382/K00873/K00627/K00927/K01803/K00161/K13953/K01624/K00134/K00162/K02446/K00845/K01785/K00016/K16370/K01689/K00001/K00138/K00886/K21071/K01834	27	GCA_003248845.1
