ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	104/931	238/13584	0.4369747899159664	6.375795430954336	22.695073256620677	2.422271936448925e-58	5.886120805570888e-56	4.156108690959736e-56	K00265/K01958/K01681/K00031/K00615/K01652/K01649/K01687/K00058/K01752/K00266/K00873/K00134/K01940/K01703/K01755/K01915/K01586/K01733/K01697/K01647/K01626/K00800/K00013/K00003/K12524/K01689/K00928/K00600/K01696/K01657/K00147/K01739/K00812/K14267/K01736/K01754/K14260/K00927/K01803/K00821/K00641/K14155/K00789/K05827/K00620/K04517/K00616/K00831/K00826/K00817/K01735/K13829/K01439/K00766/K00133/K01620/K00549/K01738/K00145/K00052/K00948/K00053/K21071/K01624/K01714/K00872/K00674/K04518/K00611/K00930/K01778/K00765/K02502/K00286/K00014/K01695/K01476/K05602/K00931/K01609/K02500/K01834/K01814/K01817/K00215/K01783/K02501/K01079/K01658/K01089/K01693/K01704/K00640/K01243/K00891/K01653/K00619/K01808/K03786/K01496/K11755/K04092/K01523	104	GCA_008868125.1
map01240	Biosynthesis of cofactors	109/931	375/13584	0.2906666666666667	4.241048335123523	17.264027076980156	9.885269688686667e-41	1.20106026717543e-38	8.48052083818909e-39	K01955/K00941/K14153/K00278/K01937/K02551/K00231/K00767/K01885/K00382/K00128/K01465/K11754/K03517/K13038/K00763/K00012/K01845/K00103/K20810/K02492/K01939/K01556/K00600/K02858/K14652/K01665/K03342/K13950/K02552/K09458/K03750/K00833/K00789/K01772/K01956/K01809/K04487/K01911/K02549/K11212/K00831/K02259/K00826/K01756/K03639/K03800/K11752/K00226/K00254/K01599/K02548/K00946/K01749/K03644/K01698/K00609/K00867/K11753/K01661/K00858/K02257/K06215/K00963/K01918/K02619/K01491/K19267/K00606/K00868/K00453/K00878/K01591/K15734/K01916/K12234/K00796/K00950/K01633/K01719/K13542/K00059/K03183/K09903/K14941/K05979/K00762/K01497/K03801/K01664/K00793/K00275/K01495/K00969/K00939/K00859/K03809/K08281/K08681/K13940/K00452/K00954/K03637/K03638/K00287/K00794/K03635/K00940/K21142	109	GCA_008868125.1
map03010	Ribosome	53/931	143/13584	0.3706293706293706	5.407765167163664	14.372973125030459	7.909398099663252e-26	6.406612460727234e-24	4.5236206675267026e-24	K02945/K02967/K02886/K02982/K02988/K02863/K02926/K02906/K02876/K02986/K02897/K02931/K02879/K02933/K02864/K02996/K02992/K02939/K02871/K02890/K02867/K02959/K02878/K02948/K02994/K02887/K02935/K02952/K02990/K02874/K02950/K02881/K02895/K02884/K02961/K02892/K02904/K02888/K02946/K02954/K02965/K02956/K02968/K02899/K02909/K02963/K02902/K02911/K02916/K02907/K02913/K02914/K02919	53	GCA_008868125.1
map01200	Carbon metabolism	79/931	365/13584	0.21643835616438356	3.158000676838868	11.3363865023616	1.2697088702334503e-20	7.71348138666821e-19	5.446382785475064e-19	K00164/K01616/K01958/K00281/K00283/K01681/K01595/K00163/K00031/K01782/K13788/K00615/K00232/K01895/K11263/K00239/K00658/K01637/K01638/K01810/K00058/K01966/K00036/K01752/K00140/K00116/K03781/K00382/K00033/K00873/K00134/K00627/K01679/K00282/K01647/K01689/K00600/K01754/K00925/K00927/K01803/K00626/K00605/K01903/K00248/K00161/K00616/K00831/K07404/K00121/K01738/K00948/K21071/K01624/K00162/K00845/K00863/K00024/K02446/K00874/K01902/K01491/K00074/K00886/K01057/K00240/K01715/K01834/K01783/K01625/K01079/K06859/K00640/K10713/K00851/K01808/K00242/K00241/K02437	79	GCA_008868125.1
map02040	Flagellar assembly	29/931	55/13584	0.5272727272727272	7.693311200078117	13.491661948130135	7.315060568157297e-20	3.555119436124447e-18	2.510220784441347e-18	K02400/K02409/K02414/K02396/K02407/K02412/K03086/K02390/K02401/K02410/K02416/K02397/K02424/K02406/K02419/K02556/K02557/K02405/K02421/K02417/K02411/K02418/K02389/K02413/K02388/K02422/K02387/K02408/K02420	29	GCA_008868125.1
map01232	Nucleotide metabolism	34/931	123/13584	0.2764227642276423	4.0332189358413455	9.166289910654942	1.0019663099759077e-12	4.057963555402426e-11	2.8652720794047892e-11	K01081/K00525/K01937/K01951/K00088/K01129/K00756/K00758/K01939/K01488/K01756/K06966/K00760/K00526/K00942/K00560/K03783/K02566/K00945/K09903/K03784/K00876/K00857/K06287/K00761/K00943/K00939/K01494/K00759/K02825/K01485/K01520/K00940/K01489	34	GCA_008868125.1
map00970	Aminoacyl-tRNA biosynthesis	24/931	66/13584	0.36363636363636365	5.3057318621228395	9.511273372750555	3.36716581938559e-12	1.1688875630152835e-10	8.253353812930096e-11	K01870/K01872/K01873/K01869/K01890/K01868/K01876/K01881/K01887/K01874/K04567/K02433/K02434/K01885/K01883/K01880/K01875/K01866/K09759/K01892/K01889/K01867/K00604/K02435	24	GCA_008868125.1
map00260	Glycine, serine and threonine metabolism	31/931	109/13584	0.28440366972477066	4.149666433449285	8.9554901586741	4.441365132658635e-12	1.3490646590450605e-10	9.525559429254707e-11	K00281/K00283/K00276/K00058/K01752/K00108/K00130/K00382/K01733/K00282/K00274/K01697/K00003/K12524/K00928/K00600/K01696/K01754/K00605/K00639/K00831/K00865/K00301/K00133/K01620/K00060/K00872/K01695/K01834/K01079/K02437	31	GCA_008868125.1
map00250	Alanine, aspartate and glutamate metabolism	24/931	70/13584	0.34285714285714286	5.002547184287248	9.10687676819925	1.4517312460537106e-11	3.919674364345019e-10	2.7676279895526887e-10	K00265/K13821/K01955/K00820/K00278/K00764/K00135/K00266/K01744/K01940/K01755/K01915/K01580/K00262/K07250/K01939/K00812/K14260/K01956/K01756/K00259/K01425/K00609/K01779	24	GCA_008868125.1
map00240	Pyrimidine metabolism	30/931	111/13584	0.2702702702702703	3.943449356983192	8.446209303139558	4.052184183991394e-11	9.846807567099088e-10	6.952694968322078e-10	K01081/K01955/K00525/K01937/K01465/K00756/K00758/K01956/K06966/K00226/K00254/K00526/K00609/K00560/K01591/K02566/K00945/K09903/K00876/K00762/K00857/K06287/K00761/K00943/K01494/K02825/K01485/K01520/K00940/K01489	30	GCA_008868125.1
