ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	83/826	238/13584	0.3487394957983193	5.7352025555985104	18.752019878569076	1.3074709233462532e-41	3.15100492526447e-39	2.284633402899769e-39	K01681/K00548/K00615/K01953/K01687/K01652/K01649/K00058/K01657/K00873/K01703/K01915/K01733/K00800/K00003/K00013/K01647/K01689/K00928/K01586/K00147/K01696/K01754/K00620/K01760/K00789/K00031/K00641/K01739/K00821/K00927/K01438/K00831/K01439/K00549/K00817/K00931/K02502/K01735/K00616/K13810/K01736/K00052/K01623/K00053/K00133/K00134/K00766/K01738/K02204/K01778/K00948/K00145/K00611/K00930/K00220/K11645/K04518/K01714/K01079/K00674/K01695/K01803/K01609/K02500/K01783/K01814/K00215/K01807/K01834/K00640/K00765/K01817/K02501/K01704/K01658/K01693/K01653/K00891/K03786/K01496/K01523/K04092	83	GCA_002281485.1
map02040	Flagellar assembly	34/826	55/13584	0.6181818181818182	10.166321813779442	17.331660446731888	5.824038255387586e-28	7.017966097742042e-26	5.0883702652333654e-26	K02400/K03086/K02409/K02407/K02412/K02396/K10943/K02401/K02394/K02410/K02416/K02397/K02557/K02419/K02556/K02406/K02421/K02392/K02405/K02391/K02411/K02393/K02389/K02415/K02386/K02388/K02422/K02408/K02395/K02387/K02417/K02398/K02420/K02418	34	GCA_002281485.1
map01240	Biosynthesis of cofactors	85/826	375/13584	0.22666666666666666	3.7276513317191284	13.629065970761514	3.713259663035654e-27	2.982985262638642e-25	2.162810891452346e-25	K02230/K01955/K01950/K09883/K01938/K01077/K01937/K01939/K01113/K01885/K00128/K00382/K01919/K11754/K01756/K14652/K00652/K09458/K01465/K00789/K01556/K03750/K00463/K00831/K06897/K04487/K00457/K01956/K00254/K03639/K03517/K01772/K09882/K03149/K00097/K01012/K01809/K00609/K01698/K00077/K01920/K11752/K11753/K03644/K01053/K03179/K08679/K00767/K02257/K00946/K01491/K00963/K00606/K00228/K00208/K00059/K02303/K03525/K00858/K09903/K00568/K03183/K03474/K03801/K00788/K01591/K00939/K13038/K00969/K00287/K00793/K01495/K03809/K00762/K00275/K00798/K03638/K00954/K06134/K02372/K03637/K03635/K00940/K00794/K01633	85	GCA_002281485.1
map01200	Carbon metabolism	82/826	365/13584	0.22465753424657534	3.6946101031543335	13.278213269174747	6.1296732354700506e-26	3.693128124370706e-24	2.67769936075797e-24	K00164/K01595/K01681/K01006/K00163/K00029/K01847/K01638/K03781/K07516/K01965/K00615/K01895/K01690/K00239/K01938/K01610/K01637/K01810/K00058/K00283/K00036/K00140/K01966/K00873/K00382/K00162/K01679/K00282/K00261/K01961/K00627/K01647/K01689/K00626/K01754/K00031/K00658/K01903/K00927/K14448/K00925/K00831/K00605/K00121/K00616/K13810/K00161/K00033/K01623/K00874/K00134/K01738/K00845/K11532/K00024/K01962/K00297/K00948/K01053/K11645/K01902/K01079/K01491/K00074/K01963/K01070/K01803/K00240/K00034/K01783/K00023/K01807/K01057/K01834/K00640/K01625/K02160/K05606/K00241/K00242/K02437	82	GCA_002281485.1
map03010	Ribosome	41/826	143/13584	0.2867132867132867	4.715149257522139	11.363838936067319	1.673628475025462e-17	8.066889249622727e-16	5.848891091667932e-16	K02945/K02967/K02886/K02906/K02988/K02863/K02982/K02926/K02897/K02939/K02876/K02933/K02864/K02959/K02992/K02990/K02867/K02878/K02879/K02994/K02884/K02948/K02888/K02890/K02935/K02950/K02952/K02881/K02892/K02902/K02965/K02899/K02968/K02909/K02963/K02904/K02907/K02956/K02914/K02919/K02961	41	GCA_002281485.1
map03070	Bacterial secretion system	27/826	74/13584	0.36486486486486486	6.000392644460441	10.974604245095781	7.36711201375806e-15	2.9591233255261537e-13	2.145509814533049e-13	K03070/K02453/K03205/K03217/K03072/K02454/K12340/K03106/K03076/K02455/K02461/K02460/K03074/K03110/K02452/K03118/K02459/K03071/K02462/K02457/K02456/K03117/K02458/K03075/K03210/K03116/K03073	27	GCA_002281485.1
map04112	Cell cycle - Caulobacter	18/826	31/13584	0.5806451612903226	9.549011950324143	12.124829130698114	1.0512565797963774e-14	3.619326224727528e-13	2.6241893570856943e-13	K01338/K13587/K03531/K02314/K02313/K03544/K03590/K03588/K02563/K11749/K03589/K13584/K01358/K13583/K13588/K06985/K13592/K02651	18	GCA_002281485.1
map00190	Oxidative phosphorylation	43/826	223/13584	0.19282511210762332	3.1711093497214953	8.317852642768836	1.0168896063604802e-11	3.063379939160947e-10	2.221100982313681e-10	K00937/K00341/K00336/K00239/K02274/K00425/K05577/K00342/K02112/K02111/K00343/K03885/K00412/K00335/K00426/K00337/K02275/K02257/K02115/K02276/K00332/K00413/K00240/K02108/K02109/K00333/K00334/K08738/K00339/K00411/K02113/K00331/K01507/K02258/K00338/K00241/K00242/K00330/K02300/K00340/K02114/K02110/K00424	43	GCA_002281485.1
map01232	Nucleotide metabolism	29/826	123/13584	0.23577235772357724	3.8773991614008154	8.156626601429231	1.7573974353727009e-10	4.705919799164677e-9	3.412023090899045e-9	K11177/K01937/K01939/K01951/K00088/K01241/K01756/K01129/K21053/K11178/K06966/K00560/K05810/K03787/K04765/K09903/K00939/K00942/K00945/K00943/K06287/K00857/K01494/K00769/K13483/K00759/K01520/K01489/K00940	29	GCA_002281485.1
map03060	Protein export	16/826	39/13584	0.41025641025641024	6.746880238405662	9.144743336060879	3.043586184922783e-10	7.335042705663907e-9	5.318266386286126e-9	K03070/K03217/K03072/K03106/K03076/K03074/K03110/K03100/K03118/K03101/K03071/K03117/K03075/K03210/K03116/K03073	16	GCA_002281485.1
map00280	Valine, leucine and isoleucine degradation	21/826	69/13584	0.30434782608695654	5.005158437730288	8.486581694116568	3.762891884479709e-10	8.244154037814635e-9	5.977416773431883e-9	K01847/K01965/K00140/K01966/K00128/K00382/K09699/K00166/K00626/K00632/K00249/K00253/K01692/K00167/K00263/K01640/K00020/K01028/K01029/K01027/K05606	21	GCA_002281485.1
map00630	Glyoxylate and dicarboxylate metabolism	25/826	104/13584	0.2403846153846154	3.9532501396908173	7.692518189256697	2.0682107933421722e-9	4.153656676628862e-8	3.0116051903052685e-8	K01681/K01847/K01638/K03781/K01965/K01895/K01637/K00283/K01966/K00382/K01915/K00282/K01647/K00626/K14448/K00605/K00015/K00024/K01433/K01458/K00023/K01091/K01625/K05606/K02437	25	GCA_002281485.1
map00270	Cysteine and methionine metabolism	27/826	124/13584	0.21774193548387097	3.5808794813715537	7.346028562586854	4.857749947047649e-9	9.005521055680643e-8	6.529445272954736e-8	K00548/K00058/K01919/K01251/K01761/K00003/K00928/K01760/K00789/K00641/K01739/K10764/K00831/K00549/K00133/K08963/K01738/K00024/K01920/K00772/K01011/K05810/K00640/K09880/K08964/K08967/K08968	27	GCA_002281485.1
map00970	Aminoacyl-tRNA biosynthesis	19/826	66/13584	0.2878787878787879	4.734316530926701	7.737905988780488	7.298392290957786e-9	1.2563661015148762e-7	9.109271581195433e-8	K01870/K01873/K01872/K01879/K01868/K01876/K01887/K01874/K01881/K01885/K02433/K02434/K01892/K01875/K01866/K01867/K00604/K01878/K02435	19	GCA_002281485.1
