ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	102/848	238/13584	0.42857142857142855	6.865229110512129	23.554676876739535	3.182723679010111e-60	7.288437224933153e-58	4.9583484683525935e-58	K01958/K00265/K00615/K01652/K01649/K01687/K00058/K01681/K01586/K00266/K00873/K01940/K01755/K01915/K00800/K01626/K01696/K00003/K12524/K00013/K01647/K00812/K14260/K14267/K00928/K01752/K00789/K00600/K00147/K01657/K01754/K01736/K00641/K14155/K00620/K04517/K00616/K01697/K00817/K00826/K00821/K01620/K01733/K01439/K00766/K00549/K00145/K00052/K00031/K00948/K01750/K21071/K01624/K00053/K00134/K01714/K16370/K04518/K01738/K00872/K00674/K00611/K01739/K01735/K13829/K00014/K00133/K01778/K00286/K00765/K02502/K00931/K05602/K00215/K01476/K01703/K01695/K01803/K01609/K02500/K01834/K01814/K01817/K01689/K00927/K00831/K01658/K02501/K01079/K01089/K01693/K00930/K00640/K00891/K01808/K00619/K01653/K01243/K07173/K04092/K01783/K01523	102	GCA_016870695.1
map01240	Biosynthesis of cofactors	106/848	375/13584	0.2826666666666667	4.5280000000000005	17.876746903694563	3.415030729286428e-42	3.91021018503296e-40	2.660129199654691e-40	K01955/K01950/K00278/K00231/K00128/K00382/K01885/K01756/K01845/K00457/K11754/K01937/K03517/K02492/K00012/K00763/K01077/K01939/K02552/K00789/K02858/K14652/K00600/K01665/K03342/K13950/K09458/K02302/K03750/K13038/K01772/K01956/K01911/K02549/K04487/K00767/K00826/K01465/K11752/K01599/K01719/K00226/K00254/K00059/K01749/K01698/K00609/K03639/K11212/K03179/K00097/K11753/K02548/K01053/K00858/K06215/K01556/K01661/K01809/K01918/K00963/K02619/K01491/K01591/K19267/K00606/K00868/K13542/K00796/K00950/K01633/K12234/K03800/K02259/K09903/K03183/K00831/K00793/K01664/K14941/K03801/K02257/K02226/K00762/K08681/K13039/K00859/K00969/K00939/K02551/K01495/K08281/K03644/K05979/K13940/K00867/K06034/K00954/K00287/K19965/K03638/K03637/K00794/K03635/K00940/K21142	106	GCA_016870695.1
map03010	Ribosome	50/848	143/13584	0.34965034965034963	5.601002770814091	14.271971647486517	6.265806243208078e-25	4.782898765648832e-23	3.253822189455423e-23	K02945/K02967/K02886/K02982/K02863/K02988/K02926/K02906/K02897/K02986/K02931/K02879/K02933/K02876/K02864/K02996/K02992/K02939/K02871/K02867/K02959/K02878/K02890/K02994/K02948/K02990/K02935/K02952/K02950/K02874/K02881/K02895/K02884/K02961/K02888/K02946/K02904/K02954/K02892/K02965/K02956/K02968/K02899/K02963/K02902/K02911/K02907/K02913/K02914/K02919	50	GCA_016870695.1
map01200	Carbon metabolism	74/848	365/13584	0.20273972602739726	3.24766089428793	11.232001992549115	5.4192499037732156e-20	3.102520569910166e-18	2.1106552256800944e-18	K00164/K01616/K01958/K01595/K00281/K00283/K00615/K13788/K00232/K11263/K01895/K00658/K01966/K01637/K00058/K00239/K01681/K00036/K03781/K00140/K01810/K00116/K00627/K00382/K00873/K01679/K01782/K01647/K01752/K00033/K00600/K00925/K00830/K01754/K00626/K00148/K00161/K00616/K00605/K00031/K00948/K21071/K01624/K01638/K00134/K00162/K00863/K02446/K16370/K01738/K00845/K01053/K07404/K01903/K00248/K01902/K01491/K09709/K01803/K00240/K00886/K01057/K01834/K01689/K00927/K00831/K01079/K00024/K00640/K01808/K00242/K00241/K01625/K01783	74	GCA_016870695.1
map01232	Nucleotide metabolism	35/848	123/13584	0.2845528455284553	4.558214450069029	10.228813585601923	1.1239531906922667e-14	5.147705613370581e-13	3.5020015204727464e-13	K01081/K00525/K01951/K01129/K00088/K01756/K01487/K01937/K00756/K00758/K01939/K01485/K01488/K00760/K00526/K00942/K00560/K03783/K02566/K00757/K03784/K00945/K09903/K00943/K00761/K06287/K01494/K00876/K00939/K02825/K00759/K01520/K00940/K01489/K00857	35	GCA_016870695.1
map00500	Starch and sucrose metabolism	32/848	106/13584	0.3018867924528302	4.835884656461374	10.230220571123839	2.4881374344228694e-14	9.496391208047284e-13	6.460427022712012e-13	K05342/K06044/K05349/K01214/K02438/K00694/K00688/K05341/K01182/K01236/K01187/K05343/K01179/K01835/K00697/K16055/K00700/K01810/K01223/K16146/K01178/K16147/K16148/K01176/K05350/K01193/K00847/K00845/K00963/K01087/K00975/K02760	32	GCA_016870695.1
map00240	Pyrimidine metabolism	32/848	111/13584	0.2882882882882883	4.618052014278429	9.876052544985178	1.047227604596813e-13	3.425930306466717e-12	2.3306719621102006e-12	K01081/K00525/K01955/K01937/K00756/K00758/K01485/K01464/K01956/K01465/K00226/K00254/K00609/K00526/K01591/K00560/K01431/K02566/K00757/K00945/K09903/K00943/K00761/K00762/K06287/K01494/K00876/K02825/K01520/K00940/K01489/K00857	32	GCA_016870695.1
map00230	Purine metabolism	45/848	220/13584	0.20454545454545456	3.2765866209262433	8.784287422005445	9.52578461011318e-13	2.7267558446448976e-11	1.855021213548356e-11	K01081/K00525/K01835/K00602/K01951/K01129/K01952/K00088/K00764/K01756/K01466/K01487/K01939/K02083/K01945/K11788/K00839/K16839/K01488/K01933/K00948/K01589/K00760/K00526/K03651/K01524/K00942/K03783/K02566/K00951/K01139/K03784/K16841/K01515/K19710/K00939/K07816/K07127/K16840/K00759/K01588/K00940/K11175/K00860/K00958	45	GCA_016870695.1
map00970	Aminoacyl-tRNA biosynthesis	22/848	66/13584	0.3333333333333333	5.339622641509434	9.118994723453792	3.170373845722634e-11	8.066840118560924e-10	5.487898586747952e-10	K01870/K01872/K01869/K01890/K01873/K01868/K01874/K04567/K02434/K01885/K01880/K01883/K01876/K09759/K01866/K01875/K01892/K01867/K01889/K00604/K02433/K02435	22	GCA_016870695.1
map00010	Glycolysis / Gluconeogenesis	28/848	106/13584	0.2641509433962264	4.2313990744037024	8.618070730774114	3.7169442485740735e-11	8.511802329234628e-10	5.790607881989083e-10	K01895/K01596/K01835/K00128/K01810/K00627/K00382/K00873/K01223/K00001/K00161/K21071/K01624/K00134/K00162/K02446/K16370/K01785/K00845/K13979/K01803/K00886/K01834/K01689/K00927/K00138/K00016/K13953	28	GCA_016870695.1
map00250	Alanine, aspartate and glutamate metabolism	22/848	70/13584	0.3142857142857143	5.034501347708895	8.732250362240642	1.1758727123889768e-10	2.4479531921552335e-9	1.6653508271154887e-9	K13821/K00265/K01955/K00820/K00278/K00764/K00135/K00266/K01744/K01940/K01755/K01915/K01756/K07250/K00812/K14260/K01939/K00830/K01956/K00259/K00609/K01425	22	GCA_016870695.1
map00020	Citrate cycle (TCA cycle)	21/848	67/13584	0.31343283582089554	5.020839200225288	8.513207148805124	3.2959942632791585e-10	6.2898557190910604e-9	4.2790100961869775e-9	K00164/K01616/K01958/K01596/K00658/K00239/K01681/K00116/K00627/K00382/K01679/K01647/K00161/K00031/K00162/K01903/K01902/K00240/K00024/K00242/K00241	21	GCA_016870695.1
map03060	Protein export	16/848	39/13584	0.41025641025641024	6.571843251088534	8.99126794977224	4.4833541721054115e-10	7.89760081086261e-9	5.372764513940088e-9	K03072/K03106/K03070/K03076/K03217/K03074/K03110/K03118/K03100/K13280/K03101/K03210/K03117/K03116/K03073/K03075	16	GCA_016870695.1
map00290	Valine, leucine and isoleucine biosynthesis	11/848	19/13584	0.5789473684210527	9.27408142999007	9.312492659503379	2.506322057825092e-9	4.099626794585329e-8	2.788989959083561e-8	K01652/K01649/K01687/K14260/K01754/K00826/K00052/K00053/K00263/K01703/K01653	11	GCA_016870695.1
map00630	Glyoxylate and dicarboxylate metabolism	25/848	104/13584	0.2403846153846154	3.8506894049346876	7.5301023016747015	3.5376174993707203e-9	5.2739422635027975e-8	3.587880740052466e-8	K01616/K00281/K00283/K11263/K01895/K01966/K01637/K01681/K03781/K00382/K01915/K00104/K01647/K00600/K00830/K00626/K00605/K01638/K00865/K01433/K00042/K01816/K01091/K00024/K01625	25	GCA_016870695.1
map00770	Pantothenate and CoA biosynthesis	16/848	44/13584	0.36363636363636365	5.825042881646656	8.271750659740313	3.684850489783614e-9	5.2739422635027975e-8	3.587880740052466e-8	K01652/K01687/K00128/K13038/K01464/K00826/K00053/K01918/K00606/K01431/K00859/K00997/K06133/K01653/K00867/K00954	16	GCA_016870695.1
map00280	Valine, leucine and isoleucine degradation	20/848	69/13584	0.2898550724637681	4.643150123051681	7.828396952174508	4.040870932769871e-9	5.4432908447311785e-8	3.703089152012018e-8	K11263/K01966/K01969/K00140/K00128/K00382/K07250/K01782/K00626/K00632/K00166/K00826/K01692/K01640/K00248/K11410/K00020/K00263/K01028/K01029	20	GCA_016870695.1
map00790	Folate biosynthesis	22/848	84/13584	0.2619047619047619	4.195417789757412	7.580182446862467	5.555579187002358e-9	7.067931299019666e-8	4.808337541966953e-8	K11754/K01077/K14652/K01665/K03342/K13950/K03750/K03639/K02619/K00796/K00950/K01633/K01664/K01495/K07141/K13940/K00287/K19965/K03638/K03637/K03635/K21142	22	GCA_016870695.1
map00260	Glycine, serine and threonine metabolism	25/848	109/13584	0.22935779816513763	3.6740522762679593	7.232659279123618	9.921038122973152e-9	1.1957461737688694e-7	8.134701618836712e-8	K00281/K00283/K00276/K00058/K00382/K01696/K00003/K12524/K00928/K01752/K00600/K00274/K00830/K01754/K01697/K01620/K01733/K00605/K00865/K00872/K00133/K01695/K01834/K00831/K01079	25	GCA_016870695.1
map00983	Drug metabolism - other enzymes	13/848	32/13584	0.40625	6.507665094339623	8.048594880912495	2.2836963620299104e-8	2.614832334524247e-7	1.7788792714759304e-7	K03782/K01951/K00088/K00758/K01464/K00760/K01431/K00757/K00876/K01520/K00940/K01489/K00857	13	GCA_016870695.1
map00400	Phenylalanine, tyrosine and tryptophan biosynthesis	19/848	74/13584	0.25675675675675674	4.112952575216726	6.928511482238484	8.617808514945757e-8	9.397514999631326e-7	6.393161204070036e-7	K00800/K01626/K01696/K00812/K01657/K01736/K04517/K00817/K00766/K04518/K01735/K13829/K00014/K01695/K01609/K01817/K01658/K00891/K04092	19	GCA_016870695.1
map01210	2-Oxocarboxylic acid metabolism	20/848	82/13584	0.24390243902439024	3.9070409572020246	6.812998231666138	1.000092393388765e-7	1.0410052640273961e-6	7.081993981891732e-7	K01652/K01649/K01687/K01681/K01647/K00812/K14260/K00928/K00620/K00826/K00821/K00145/K00052/K00031/K00053/K00133/K01703/K00930/K00619/K01653	20	GCA_016870695.1
