ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	98/1131	238/13584	0.4117647058823529	4.945545326884069	18.505981087751504	2.5440289045318925e-44	6.996079487462705e-42	5.0612785574371337e-42	K01681/K00548/K00549/K00265/K00615/K01953/K01687/K01652/K01649/K00058/K01752/K00873/K01657/K01703/K00266/K01915/K01733/K01626/K01755/K00800/K00600/K00013/K00133/K00003/K01647/K01689/K01586/K00928/K01754/K00620/K01696/K01940/K00031/K00789/K01739/K00832/K00927/K01760/K00812/K00821/K00826/K01439/K00831/K00931/K13810/K00641/K02502/K00817/K01735/K01736/K00052/K00053/K00134/K01620/K00766/K01750/K02204/K00651/K16370/K00640/K01243/K01778/K00948/K00145/K00220/K00611/K01738/K11645/K00930/K04518/K01079/K01714/K00500/K00674/K01695/K00014/K00286/K01609/K02500/K01814/K00215/K01803/K01834/K00765/K01783/K01807/K00147/K01817/K01704/K02501/K01693/K01658/K00891/K01653/K01808/K03786/K01496/K01523	98	GCA_903884945.1
map01240	Biosynthesis of cofactors	112/1131	375/13584	0.2986666666666667	3.587168877099912	15.310790030346947	6.171340214464525e-35	8.485592794888722e-33	6.138859476493659e-33	K01955/K01950/K09883/K01665/K03342/K01077/K01938/K01937/K01113/K00278/K00128/K01465/K01885/K00382/K01919/K11754/K03147/K01756/K00600/K01939/K00012/K00652/K00833/K09458/K00643/K01556/K00789/K03185/K03750/K01956/K00826/K14652/K00831/K04487/K00941/K06897/K00457/K00796/K00254/K01497/K02259/K01053/K03517/K01772/K09882/K03149/K08679/K03639/K00097/K00609/K01012/K03644/K11752/K01920/K01599/K00077/K03179/K19267/K01698/K01749/K00606/K00946/K02257/K01491/K00767/K00963/K11753/K00228/K01918/K09903/K01809/K00453/K11212/K02303/K00208/K00059/K03525/K00858/K02302/K12234/K00568/K03183/K03474/K03801/K00788/K01719/K01591/K00939/K13038/K00793/K01935/K02169/K01495/K00969/K14941/K03809/K00859/K00762/K00275/K06134/K00954/K00287/K02372/K00798/K03637/K01633/K08973/K03635/K00940/K00794/K00950/K03638	112	GCA_903884945.1
map01200	Carbon metabolism	98/1131	365/13584	0.2684931506849315	3.224766541913448	12.984455259850755	1.3847047426286642e-26	1.2693126807429422e-24	9.182778819537456e-25	K00164/K00123/K01595/K01681/K00029/K01847/K01007/K03781/K01638/K00615/K07516/K01895/K01965/K01690/K00239/K00174/K01006/K01938/K01610/K01637/K00283/K00058/K01966/K18118/K01676/K01752/K00140/K01810/K00124/K00244/K00036/K00873/K00282/K00162/K00382/K01679/K00261/K01961/K00627/K00600/K01647/K01689/K01601/K01754/K00626/K00031/K14470/K00927/K00658/K01903/K00925/K00831/K00605/K13810/K00121/K00161/K00175/K01053/K00134/K00874/K00033/K00845/K11532/K00024/K16370/K00640/K01962/K00297/K00948/K01738/K11645/K01902/K01491/K01079/K00074/K09709/K01963/K01070/K00240/K00034/K00023/K01803/K01834/K01783/K01807/K01782/K01057/K01625/K00851/K17865/K02160/K01808/K00127/K05606/K00242/K00241/K00126/K02437	98	GCA_903884945.1
map02040	Flagellar assembly	36/1131	55/13584	0.6545454545454545	7.861490233904028	15.365938995356318	4.824994328753979e-26	3.317183601018361e-24	2.3997998108802685e-24	K02396/K02400/K02409/K03092/K02407/K02412/K02390/K10943/K02401/K02394/K02410/K02416/K02397/K02557/K02556/K02406/K02392/K02421/K02393/K02405/K02411/K02391/K02419/K02389/K02415/K02386/K03086/K02418/K02387/K02388/K02422/K02420/K02408/K02417/K02395/K02398	36	GCA_903884945.1
map03010	Ribosome	51/1131	143/13584	0.35664335664335667	4.283504294114374	11.895480120222429	3.3437085864407606e-20	1.8390397225424184e-18	1.3304440480785341e-18	K02945/K02967/K02906/K02988/K02982/K02897/K02926/K02986/K02886/K02939/K02959/K02996/K02876/K02933/K02864/K02871/K02931/K02878/K02879/K02990/K02994/K02948/K02884/K02867/K02888/K02890/K02935/K02952/K02874/K02887/K02881/K02946/K02895/K02892/K02954/K02902/K02965/K02961/K02956/K02899/K02968/K02909/K02963/K02904/K02970/K02916/K02907/K02911/K02913/K02914/K02919	51	GCA_903884945.1
map03070	Bacterial secretion system	36/1131	74/13584	0.4864864864864865	5.8429994981719124	12.58910245915827	6.166007965443107e-20	2.8260869841614242e-18	2.044518430646925e-18	K02453/K03070/K11004/K03205/K03217/K03072/K02454/K12340/K11003/K03076/K03195/K03106/K02455/K02461/K03196/K02460/K03074/K03110/K03194/K03204/K03203/K03118/K02459/K03071/K02457/K02462/K02452/K02456/K03117/K02458/K03075/K03073/K03198/K03210/K03197/K03116	36	GCA_903884945.1
map04112	Cell cycle - Caulobacter	23/1131	31/13584	0.7419354838709677	8.911097800975442	13.28899200152941	4.944237762434798e-19	1.9423791209565275e-17	1.405204416691995e-17	K13587/K01338/K02314/K03531/K13586/K03590/K03588/K02563/K13581/K11749/K13590/K02313/K03589/K13583/K06985/K13588/K13592/K13584/K03544/K01358/K13589/K11443/K02651	23	GCA_903884945.1
map00630	Glyoxylate and dicarboxylate metabolism	36/1131	104/13584	0.34615384615384615	4.157518873699245	9.741141175394626	3.4685723037826324e-14	1.1923217294252799e-12	8.625791650196283e-13	K00123/K01681/K01847/K03781/K01638/K01895/K01965/K01637/K00283/K01966/K00104/K22133/K00124/K01915/K00282/K00382/K00600/K11473/K01647/K01601/K00626/K11472/K00605/K07246/K00015/K00024/K01433/K00023/K01091/K01625/K01458/K17865/K00127/K05606/K00126/K02437	36	GCA_903884945.1
map00620	Pyruvate metabolism	40/1131	133/13584	0.3007518796992481	3.6122135577670966	9.123245720564615	2.6842610259213036e-13	8.201908690315095e-12	5.933629636247092e-12	K01595/K00029/K01007/K01638/K01895/K00114/K00174/K01006/K01649/K01610/K00128/K00138/K18118/K01676/K01571/K00244/K00873/K00162/K00382/K01679/K01961/K00627/K00102/K00626/K00925/K00101/K00121/K13953/K00001/K13979/K00161/K00175/K00024/K01962/K04073/K01963/K01069/K02160/K01759/K01512	40	GCA_903884945.1
map00190	Oxidative phosphorylation	52/1131	223/13584	0.23318385650224216	2.800680377300139	8.170746568220107	5.206465266682185e-12	1.4317779483376008e-10	1.0358125635820346e-10	K01535/K00937/K00341/K02298/K00336/K00239/K02274/K00425/K02112/K02111/K00342/K00335/K00244/K00343/K03885/K00412/K00426/K02275/K02297/K00404/K00333/K00337/K02259/K00406/K02276/K02257/K00332/K02115/K00413/K00240/K02108/K02109/K00405/K00334/K08738/K02299/K00339/K00411/K01507/K02113/K00331/K02258/K00338/K00242/K02300/K00330/K00241/K00340/K02114/K02110/K00407/K00424	52	GCA_903884945.1
