ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	106/941	238/13584	0.44537815126050423	6.4293483599603505	23.053040820100517	5.048038754670349e-60	1.2317214561395651e-57	8.927058008259143e-58	K00265/K01958/K01681/K00031/K00549/K01739/K01657/K00615/K01687/K01652/K01649/K00058/K01940/K01752/K00266/K00134/K00873/K01586/K01755/K01703/K01915/K01733/K00800/K01626/K00013/K00003/K12524/K01647/K00147/K00928/K01689/K00600/K01754/K01696/K00812/K14267/K01736/K00927/K01803/K14260/K00821/K00641/K05827/K00789/K14155/K00620/K00817/K01735/K13829/K00616/K00826/K00831/K04517/K00145/K01439/K01738/K01620/K00766/K00133/K00052/K00948/K21071/K00053/K01624/K00674/K01714/K04518/K00872/K00611/K16370/K22305/K01476/K00930/K01778/K00765/K02502/K00286/K05602/K00014/K01695/K00931/K01609/K02500/K00215/K01814/K01817/K01834/K01658/K01783/K02501/K01079/K00640/K01089/K01693/K01704/K01243/K00891/K01653/K00619/K01808/K07173/K03786/K01496/K11755/K04092/K01523	106	GCA_017306305.1
map01240	Biosynthesis of cofactors	103/941	375/13584	0.27466666666666667	3.965007438894793	15.884518111188	1.1290029228703508e-35	1.377383565901828e-33	9.982762686432576e-34	K01955/K00941/K14153/K01665/K03342/K13950/K00278/K01937/K02551/K00128/K01885/K00767/K00382/K00231/K01756/K11754/K00763/K02492/K01845/K00103/K03517/K01465/K00012/K02858/K14652/K02552/K01939/K20810/K09458/K00600/K01556/K03750/K13038/K00789/K01772/K04487/K01809/K01911/K02549/K01956/K00826/K00831/K11752/K01599/K03639/K03800/K01749/K00946/K01698/K00226/K00254/K00609/K11753/K03644/K02548/K02259/K00867/K02257/K00858/K01661/K06215/K02302/K02303/K00963/K02619/K01491/K00606/K01918/K00868/K00878/K15734/K00453/K01591/K01916/K05979/K01719/K13542/K00796/K00950/K01633/K00059/K03183/K09903/K02226/K00793/K08281/K03801/K00859/K00939/K01495/K08681/K00275/K00969/K00762/K13940/K03637/K00954/K00287/K00794/K00940/K03635/K01579/K21142	103	GCA_017306305.1
map03010	Ribosome	53/941	143/13584	0.3706293706293706	5.350296886960011	14.267198964079027	1.3208037421174807e-25	1.074253710255551e-23	7.785790479850414e-24	K02945/K02967/K02886/K02982/K02863/K02988/K02906/K02926/K02986/K02897/K02931/K02879/K02933/K02876/K02864/K02996/K02992/K02939/K02871/K02867/K02959/K02878/K02948/K02994/K02887/K02935/K02890/K02952/K02874/K02950/K02990/K02881/K02895/K02884/K02961/K02892/K02904/K02888/K02946/K02954/K02965/K02956/K02968/K02909/K02899/K02963/K02902/K02911/K02916/K02907/K02913/K02914/K02919	53	GCA_017306305.1
map01200	Carbon metabolism	84/941	365/13584	0.23013698630136986	3.322190033919031	12.269093634754004	1.9397252342742146e-23	1.1832323929072709e-21	8.575627351528107e-22	K00164/K01616/K01958/K00281/K00283/K01681/K01595/K00163/K00031/K01638/K01782/K13788/K00615/K00232/K11263/K01895/K00239/K01810/K00658/K01637/K00058/K01966/K00036/K00140/K00627/K01752/K00033/K00134/K00382/K00873/K01679/K00116/K00027/K00282/K01647/K01689/K00600/K01754/K00161/K00927/K01803/K00626/K00925/K01903/K00248/K07404/K00616/K00831/K00605/K00121/K00162/K01738/K00948/K21071/K01624/K00845/K00863/K00024/K02446/K00874/K00297/K16370/K22305/K00926/K01902/K00074/K01491/K01057/K00240/K01715/K00886/K01834/K01783/K01625/K01079/K06859/K00640/K00851/K10713/K01808/K00242/K00241/K05606/K02437	84	GCA_017306305.1
map00230	Purine metabolism	54/941	220/13584	0.24545454545454545	3.543309825137668	10.375522320625839	9.737313923884077e-17	4.751809194855429e-15	3.443934187815842e-15	K01081/K13482/K01952/K00951/K01139/K00525/K01119/K01835/K00602/K01951/K00088/K13481/K00764/K00956/K01129/K01756/K01939/K01945/K11788/K01589/K01933/K01488/K06966/K00948/K00760/K00526/K01239/K01524/K00957/K00926/K00942/K01428/K03651/K00365/K01923/K02566/K03783/K14977/K16841/K03784/K07816/K01430/K14048/K13485/K11175/K00939/K01515/K19710/K00759/K01487/K07127/K16840/K01588/K00940	54	GCA_017306305.1
map01232	Nucleotide metabolism	39/941	123/13584	0.3170731707317073	4.57717529353827	10.87230705550441	1.8273358224831924e-16	7.431165678098315e-15	5.385831897845198e-15	K01081/K13482/K00525/K01937/K01951/K00088/K13481/K01129/K01756/K00756/K00758/K01939/K01488/K01485/K06966/K00760/K00526/K01239/K01250/K10213/K00942/K02566/K03783/K00560/K09903/K03784/K00945/K06287/K00761/K00943/K00939/K01494/K00857/K00759/K02825/K01487/K01520/K00940/K01489	39	GCA_017306305.1
map00240	Pyrimidine metabolism	33/941	111/13584	0.2972972972972973	4.29169658500158	9.499849487105466	3.048330548572536e-13	1.0625609340738553e-11	7.701045596393776e-12	K01081/K01955/K00525/K01119/K01937/K01464/K01465/K00756/K00758/K01956/K01485/K06966/K00226/K00254/K00609/K00526/K01250/K10213/K01591/K02566/K00560/K09903/K00945/K06287/K00761/K00943/K01494/K00857/K00762/K02825/K01520/K00940/K01489	33	GCA_017306305.1
map00010	Glycolysis / Gluconeogenesis	30/941	106/13584	0.2830188679245283	4.085577366510938	8.700500572177404	1.4758885783684808e-11	4.5014601640238663e-10	3.262490541656642e-10	K00163/K01895/K01596/K01835/K01810/K00138/K00128/K00627/K00134/K00382/K00873/K01689/K01222/K00161/K00927/K01803/K00121/K00162/K13979/K13953/K00001/K21071/K01624/K00845/K02446/K16370/K01785/K00886/K01834/K06859	30	GCA_017306305.1
map00250	Alanine, aspartate and glutamate metabolism	24/941	70/13584	0.34285714285714286	4.94938515257325	9.03762141739099	1.8179489568164834e-11	4.928661616258021e-10	3.572110230937652e-10	K15371/K00265/K13821/K01955/K00820/K00278/K01940/K00135/K00266/K01744/K00764/K01755/K01915/K00262/K01756/K01580/K07250/K01939/K00812/K14260/K01956/K00259/K00609/K01779	24	GCA_017306305.1
map00520	Amino sugar and nucleotide sugar metabolism	37/941	156/13584	0.23717948717948717	3.42385351099485	8.306739574555802	2.1075528846819315e-11	5.142429038623912e-10	3.7270408908059416e-10	K01654/K05304/K01233/K00820/K01835/K01840/K01810/K12373/K01198/K01209/K01207/K04042/K00790/K03431/K00965/K00012/K02472/K13015/K00849/K00975/K01809/K01443/K01183/K01854/K00075/K13010/K00971/K01784/K00845/K01711/K07106/K00847/K00963/K02564/K00983/K00886/K06859	37	GCA_017306305.1
