ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01240	Biosynthesis of cofactors	119/781	375/13584	0.31733333333333336	5.519405889884763	21.919442575253367	2.0027276962524413e-57	4.6062737013806146e-55	3.267608346517141e-55	K02230/K03147/K01955/K01665/K03342/K01937/K01113/K00278/K02232/K01938/K00382/K01919/K02224/K11754/K00600/K00012/K01939/K09458/K00652/K01465/K00789/K03185/K01556/K00595/K01950/K00831/K03750/K02229/K09883/K00463/K03149/K04487/K00826/K01497/K00457/K00796/K00941/K00254/K01012/K00768/K02225/K01599/K01772/K09882/K03517/K02259/K01698/K00609/K00097/K08679/K01920/K03644/K11752/K00128/K02227/K11753/K01053/K02257/K00946/K01491/K01749/K01918/K00606/K00767/K00228/K02303/K00963/K01809/K00858/K00059/K00208/K02228/K05936/K02233/K03183/K02302/K03639/K05895/K05934/K13541/K03394/K03474/K00568/K01756/K01719/K00788/K03801/K01077/K01591/K00969/K13038/K06042/K00793/K01956/K00939/K19221/K04719/K02226/K00859/K00275/K00798/K02231/K01495/K03638/K03525/K00954/K03637/K00287/K03179/K08973/K03635/K00940/K00950/K02372/K01633/K00762/K02189/K00794/K14652	119	GCA_013822915.1
map01230	Biosynthesis of amino acids	87/781	238/13584	0.36554621848739494	6.357976737429928	20.595921910193827	1.576542635344216e-47	1.8130240306458482e-45	1.2861268867281761e-45	K00265/K00548/K01681/K01953/K01652/K01687/K01649/K00615/K01657/K00873/K00266/K01703/K01733/K01626/K00600/K00003/K01586/K00147/K01696/K00928/K00620/K01689/K01754/K01940/K00789/K01760/K01739/K00812/K01439/K00831/K01915/K00800/K00641/K00931/K02502/K01735/K00052/K00817/K00826/K01736/K00013/K01620/K00133/K00053/K00134/K00766/K02204/K01778/K00145/K01738/K00611/K11645/K00930/K04518/K01714/K01079/K00058/K00500/K00674/K00014/K01695/K00286/K01609/K02500/K01803/K01814/K01755/K00215/K00821/K00927/K00640/K01834/K00765/K01783/K00616/K01817/K02501/K01704/K01658/K00891/K01693/K00948/K01808/K03786/K01496/K01523/K04092	87	GCA_013822915.1
map00860	Porphyrin metabolism	50/781	139/13584	0.3597122302158273	6.256505678939562	15.384792010763212	3.1542236382649674e-27	2.4182381226698086e-25	1.715454961161649e-25	K02230/K03404/K04039/K11334/K02232/K02224/K04038/K00595/K02229/K09883/K11335/K04035/K00768/K02225/K01599/K01772/K09882/K03405/K02259/K01698/K11333/K11337/K10960/K02227/K02257/K04040/K04037/K01749/K00228/K02303/K02228/K05936/K02233/K02302/K03403/K05895/K05934/K13541/K03394/K01719/K03428/K06042/K19221/K02226/K00798/K02231/K03594/K08973/K02189/K11336	50	GCA_013822915.1
map02040	Flagellar assembly	30/781	55/13584	0.5454545454545454	9.487137702246537	15.57676397928855	2.8089824149572307e-23	1.6151648886004076e-21	1.145769142943081e-21	K03086/K03092/K02400/K02407/K02412/K10943/K02401/K02394/K02410/K02397/K02416/K02409/K02557/K02419/K02406/K02411/K02421/K02405/K02556/K02392/K02393/K02415/K02386/K02387/K02398/K02417/K02420/K02388/K02418/K02422	30	GCA_013822915.1
map01200	Carbon metabolism	69/781	365/13584	0.18904109589041096	3.2880079981758548	10.943901202906156	6.417788013243642e-19	2.9521824860920754e-17	2.0942255622163464e-17	K00029/K01847/K01681/K01006/K07516/K01965/K00164/K01895/K00174/K01690/K00239/K00626/K00615/K01966/K01810/K00036/K00873/K01938/K00382/K00282/K00140/K00600/K00627/K01610/K01638/K01689/K01754/K01903/K00658/K01961/K00831/K00605/K00121/K00283/K00175/K00134/K11532/K00845/K00161/K00297/K00024/K01962/K01738/K01053/K11645/K01902/K00074/K01079/K01491/K00058/K01963/K00240/K01803/K00023/K00927/K01057/K00640/K00162/K01834/K01783/K00616/K01625/K01637/K02160/K00948/K00851/K01808/K05606/K02437	69	GCA_013822915.1
map04112	Cell cycle - Caulobacter	20/781	31/13584	0.6451612903225806	11.221345669323862	14.071445014125901	5.721218525243826e-18	2.1931337680101334e-16	1.5557699498470054e-16	K13587/K13590/K02314/K02313/K03544/K03590/K03588/K03531/K02563/K11749/K13581/K03589/K13583/K13588/K06985/K13592/K11443/K13589/K02651/K01358	20	GCA_013822915.1
map03070	Bacterial secretion system	26/781	74/13584	0.35135135135135137	6.111084195591237	10.888516538349721	1.7753763935706575e-14	5.833379578875017e-13	4.1380953534353673e-13	K11891/K02453/K03070/K03217/K03072/K02454/K03106/K12340/K02455/K02461/K03074/K03110/K02460/K02452/K03118/K02459/K03076/K02456/K03071/K02462/K02457/K03075/K02458/K03210/K03117/K03116	26	GCA_013822915.1
map00270	Cysteine and methionine metabolism	29/781	124/13584	0.23387096774193547	4.067737805129899	8.475670125482555	5.7093221079316047e-11	1.6414301060303363e-9	1.1644012193807878e-9	K00548/K01251/K01919/K01761/K00003/K00928/K00789/K01760/K01739/K10764/K00812/K00831/K00641/K00826/K08963/K00133/K00024/K01920/K00899/K01738/K00772/K00058/K05810/K00640/K09880/K08964/K01011/K08967/K08968	29	GCA_013822915.1
map03430	Mismatch repair	17/781	44/13584	0.38636363636363635	6.72005587242463	9.38609123904793	1.0925968669702314e-10	2.7921919933683692e-9	1.9807311623436945e-9	K02337/K03555/K03657/K01972/K03572/K02343/K03601/K02338/K07462/K10747/K02341/K02340/K10857/K02342/K03111/K02339/K03602	17	GCA_013822915.1
map00790	Folate biosynthesis	23/781	84/13584	0.27380952380952384	4.762392537040425	8.542881015890147	1.9183549053950377e-10	4.412216282408587e-9	3.129947477223483e-9	K01665/K03342/K01113/K11754/K03750/K01497/K00796/K00500/K03639/K06920/K01077/K10026/K07141/K01495/K03638/K03637/K00287/K09457/K03635/K00950/K01633/K14652/K01724	23	GCA_013822915.1
