ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	93/909	238/13584	0.3907563025210084	5.839420916881604	20.17028912301146	5.914458310378642e-48	1.4727001192842818e-45	1.0459252590985387e-45	K00265/K00548/K01681/K00615/K01953/K01687/K01652/K01649/K00058/K01657/K00873/K00266/K01703/K01915/K01733/K01626/K01755/K01752/K00800/K00013/K00600/K00003/K01647/K01689/K01586/K00147/K00928/K01696/K00927/K00031/K00620/K01940/K00789/K01739/K00812/K00817/K00821/K01760/K00641/K00832/K01439/K00931/K00831/K00549/K02502/K00826/K01736/K01738/K00052/K00133/K00053/K00134/K01620/K00766/K00948/K01754/K02204/K00145/K00611/K00640/K00220/K01623/K00930/K04518/K01714/K01079/K00500/K00674/K00014/K00286/K01695/K01609/K02500/K01803/K01814/K00215/K01834/K01783/K00616/K00765/K01817/K01704/K01778/K02501/K01693/K01658/K01243/K01653/K01808/K03786/K01496/K11755/K04092	93	3Dt1c
map01240	Biosynthesis of cofactors	104/909	375/13584	0.2773333333333333	4.1444400440044005	16.535974353392675	8.708472550371848e-38	1.084204832521295e-35	7.700123097170897e-36	K01955/K01950/K03147/K09883/K01077/K01113/K01937/K00278/K01885/K00128/K00382/K01919/K01465/K01756/K11754/K00763/K00600/K01939/K00652/K09458/K00643/K01556/K03185/K00789/K01956/K13038/K03750/K00012/K00941/K14652/K00831/K04487/K00826/K00796/K01497/K02259/K01665/K03342/K01012/K03149/K09882/K01599/K01772/K00097/K01698/K00254/K08679/K00609/K11752/K01920/K11753/K03644/K01491/K03179/K01749/K02257/K03639/K00946/K00963/K00606/K00767/K00228/K01918/K01809/K00453/K00208/K02303/K03525/K00059/K00858/K00568/K02302/K06127/K09903/K00082/K03801/K00788/K01591/K00969/K00939/K03474/K03517/K00793/K03809/K00859/K08281/K00275/K00798/K06134/K01495/K03638/K02231/K00954/K00287/K00950/K02372/K03637/K08973/K03635/K00794/K00940/K01633/K01719/K02225	104	3Dt1c
map03010	Ribosome	52/909	143/13584	0.36363636363636365	5.434143414341435	14.274725697510608	2.1477611222139895e-25	1.7826417314376113e-23	1.2660486615156149e-23	K02945/K02886/K02967/K02906/K02988/K02982/K02897/K02926/K02986/K02939/K02931/K02996/K02933/K02876/K02863/K02864/K02871/K02992/K02990/K02867/K02878/K02879/K02994/K02884/K02948/K02959/K02935/K02890/K02887/K02950/K02874/K02952/K02881/K02888/K02892/K02895/K02954/K02902/K02965/K02961/K02899/K02956/K02968/K02909/K02963/K02970/K02916/K02904/K02911/K02907/K02913/K02919	52	3Dt1c
map02040	Flagellar assembly	29/909	55/13584	0.5272727272727272	7.879507950795079	13.69025952916151	3.7778490568997057e-20	2.351711037920067e-18	1.670206951471449e-18	K03086/K02406/K02409/K02407/K03092/K02396/K02412/K10943/K02400/K02401/K02394/K02410/K02556/K02392/K02421/K02411/K02391/K02405/K02419/K02389/K02386/K02388/K02422/K02557/K02408/K02395/K02387/K02398/K02420	29	3Dt1c
map04112	Cell cycle - Caulobacter	22/909	31/13584	0.7096774193548387	10.605344405408282	14.337778838625715	1.2882042701142318e-19	6.4152572651688736e-18	4.55617510271981e-18	K01338/K13587/K02314/K02313/K03544/K03590/K03588/K03531/K13590/K02563/K13581/K11749/K03589/K13583/K13584/K13588/K01358/K06985/K13592/K11443/K13589/K02651	22	3Dt1c
map01200	Carbon metabolism	76/909	365/13584	0.20821917808219179	3.1116054071160546	10.951300708894358	1.926248942453662e-19	7.993933111182698e-18	5.677365304073952e-18	K00164/K01681/K01595/K01006/K07516/K00029/K01847/K01965/K03781/K01638/K00615/K01895/K01690/K00239/K00027/K01610/K01637/K00058/K00283/K00140/K01966/K01676/K01810/K00873/K00036/K00162/K00382/K01679/K00282/K01752/K01961/K00627/K00600/K01647/K01689/K00927/K00031/K00605/K01903/K00626/K00831/K00121/K01738/K00161/K00874/K00134/K00948/K00845/K00024/K01754/K11532/K01962/K00297/K01491/K00640/K01623/K01902/K01079/K00074/K01963/K01070/K00658/K00240/K01803/K00023/K01057/K01834/K01783/K00616/K01625/K02160/K01808/K05606/K00241/K00242/K02437	76	3Dt1c
map03070	Bacterial secretion system	26/909	74/13584	0.35135135135135137	5.250557488181251	9.818381154754022	6.142795405902222e-13	2.1850800800995044e-11	1.5518641025437192e-11	K03070/K02453/K03217/K12340/K03072/K03205/K03106/K02454/K03076/K02455/K02461/K03074/K03110/K02460/K03118/K02452/K03071/K02456/K02457/K03117/K02459/K03075/K03210/K02458/K03116/K03073	26	3Dt1c
map00970	Aminoacyl-tRNA biosynthesis	24/909	66/13584	0.36363636363636365	5.434143414341435	9.670107235044098	2.0186262819751186e-12	6.282974302647556e-11	4.462226518050262e-11	K01870/K01872/K01869/K01890/K01873/K01879/K01868/K01876/K01887/K01874/K04566/K01881/K02434/K02433/K01883/K01885/K01892/K01875/K01866/K01889/K01867/K00604/K01878/K02435	24	3Dt1c
map00520	Amino sugar and nucleotide sugar metabolism	36/909	156/13584	0.23076923076923078	3.448591012947449	8.237182573109536	3.423849972971894e-11	9.472651591888906e-10	6.727564859172844e-10	K12373/K00820/K01835/K01198/K01209/K01810/K04042/K01840/K12452/K03431/K00790/K02472/K00975/K00012/K01443/K01791/K09001/K01709/K00971/K00523/K01207/K01784/K08679/K07102/K00845/K00847/K00075/K00884/K00885/K07106/K00963/K18676/K01809/K00978/K00992/K02793	36	3Dt1c
map00190	Oxidative phosphorylation	44/909	223/13584	0.19730941704035873	2.948571090292886	7.856968507390974	6.177910845011213e-11	1.538299800407792e-9	1.0925147599598777e-9	K15408/K00937/K00341/K00336/K02298/K00239/K02274/K00342/K02111/K02112/K00343/K00412/K03885/K00335/K00333/K02297/K02259/K00337/K02275/K02276/K02257/K02115/K00413/K00332/K02108/K00240/K00334/K08738/K02113/K02299/K02109/K00339/K00411/K01507/K00331/K02258/K00338/K00241/K02300/K00242/K00330/K00340/K02114/K02110	44	3Dt1c
map03430	Mismatch repair	18/909	44/13584	0.4090909090909091	6.113411341134113	9.097740485671146	1.2005370227679727e-10	2.71757926062932e-9	1.930049950478655e-9	K02337/K03555/K03657/K01972/K03572/K07462/K02343/K10747/K03601/K02338/K02340/K02341/K02342/K06223/K10857/K03111/K02339/K03602	18	3Dt1c
map00620	Pyruvate metabolism	32/909	133/13584	0.24060150375939848	3.595523462120648	8.05525514761695	1.3438472793549405e-10	2.7884831046615015e-9	1.9804065169441227e-9	K18930/K01595/K01006/K00029/K01638/K01895/K00156/K03777/K01649/K00027/K01610/K00138/K01676/K00873/K00128/K00162/K00382/K01679/K01961/K00627/K00626/K00101/K00121/K13979/K00161/K00024/K01962/K12972/K01963/K01069/K02160/K01759	32	3Dt1c
map01232	Nucleotide metabolism	30/909	123/13584	0.24390243902439024	3.6448522901070595	7.890801602208809	3.553378892001456e-10	6.806087262372019e-9	4.833746185070807e-9	K11177/K00525/K01937/K01951/K00088/K01241/K01756/K01939/K01129/K00526/K11178/K06966/K04765/K00560/K07043/K05810/K09903/K00942/K00939/K13483/K00943/K00945/K06287/K00857/K01494/K00759/K00106/K01489/K01520/K00940	30	3Dt1c
map00630	Glyoxylate and dicarboxylate metabolism	27/909	104/13584	0.25961538461538464	3.8796648895658796	7.89440645243574	6.037077625410662e-10	1.0737373776623248e-8	7.625782263676625e-9	K01681/K01847/K01965/K03781/K01638/K01895/K01637/K00283/K01966/K01915/K00382/K00282/K00600/K01647/K00605/K00626/K07246/K00024/K12972/K00015/K01433/K00023/K01458/K01091/K01625/K05606/K02437	27	3Dt1c
map00790	Folate biosynthesis	24/909	84/13584	0.2857142857142857	4.269684111268269	8.049786530776787	6.495675426896414e-10	1.0782821208648048e-8	7.658059450656826e-9	K01077/K01113/K11754/K03750/K14652/K00796/K01497/K01665/K03342/K03639/K00500/K06920/K07141/K10026/K03752/K01495/K03638/K00287/K00950/K03637/K09457/K03635/K01633/K01724	24	3Dt1c
map02020	Two-component system	71/909	499/13584	0.14228456913827656	2.1262855744492284	6.864639562788096	9.147786460739607e-10	1.4236242679526013e-8	1.0110711351343777e-8	K07646/K00990/K14205/K13587/K03407/K13598/K03406/K01547/K02406/K13490/K10125/K01546/K01077/K01113/K12340/K00027/K14980/K14986/K04771/K03092/K07712/K02313/K02106/K01915/K07644/K07645/K07649/K13599/K11103/K00412/K15011/K10943/K10126/K00575/K02472/K07636/K00626/K00692/K01791/K03412/K07708/K02040/K02259/K01179/K19668/K07165/K01425/K00413/K02556/K01644/K01991/K09474/K02405/K07782/K14981/K13584/K07667/K08738/K13588/K14987/K01548/K00411/K15012/K03408/K20976/K11443/K03413/K13589/K07260/K04751/K02398	71	3Dt1c
map03060	Protein export	16/909	39/13584	0.41025641025641024	6.130828467462131	8.592827677879892	1.2408563009673783e-9	1.8174895231816303e-8	1.2907978858360342e-8	K03070/K03217/K03072/K03106/K03076/K03074/K03100/K03110/K03118/K03101/K03071/K03117/K03075/K03210/K03116/K03073	16	3Dt1c
