ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	92/944	238/13584	0.3865546218487395	5.562455490670845	19.40536739462265	1.5051757801196545e-45	3.793042965901529e-43	2.8043801376966193e-43	K00265/K01681/K00548/K00615/K01953/K01652/K01687/K01649/K00058/K01657/K00873/K00266/K01703/K01915/K01733/K01755/K01626/K00600/K00003/K00013/K01689/K01647/K00147/K00928/K00800/K01586/K01696/K01754/K00620/K01940/K00789/K00031/K01739/K00812/K00821/K00817/K01760/K00927/K00831/K01438/K01439/K00641/K00826/K00931/K02502/K01735/K00052/K01736/K00053/K00133/K00134/K01620/K01738/K00766/K01714/K02204/K01778/K00948/K00145/K00930/K00611/K00220/K11645/K04518/K01079/K00500/K00674/K00014/K00286/K01803/K01695/K01609/K02500/K01814/K00215/K01834/K00640/K00765/K01783/K00616/K01817/K02501/K01693/K01704/K01658/K00891/K01653/K01808/K03786/K01496/K04092/K01523	92	GCA_001464615.1
map01240	Biosynthesis of cofactors	112/944	375/13584	0.2986666666666667	4.297762711864407	17.69743709768285	1.5485071547036547e-42	1.951119014926605e-40	1.4425566651712994e-40	K02230/K01955/K01950/K03147/K09883/K01665/K03342/K01077/K01938/K01937/K01113/K00278/K00128/K02232/K01885/K00382/K01919/K00600/K11754/K01756/K14652/K00012/K01939/K00643/K00652/K09458/K01956/K00789/K01465/K01556/K03750/K00831/K00463/K00826/K00457/K04487/K01497/K00796/K02259/K01599/K00254/K03517/K08679/K03639/K09882/K03149/K01772/K00768/K00946/K01012/K00097/K00609/K01698/K02225/K11752/K01920/K03179/K03644/K11753/K02227/K01053/K02257/K01491/K00963/K00606/K01918/K01749/K00767/K00228/K01809/K00208/K02233/K00059/K03525/K02303/K00858/K00941/K02302/K00568/K01495/K03183/K03474/K09903/K00788/K01719/K01591/K00969/K03801/K00939/K13038/K00793/K19221/K03809/K00859/K00762/K00275/K04719/K00798/K02226/K06134/K02231/K03638/K00954/K00950/K03637/K02372/K00287/K08973/K03635/K00940/K00794/K01633	112	GCA_001464615.1
map02040	Flagellar assembly	35/944	55/13584	0.6363636363636364	9.157164869029275	16.56525200160467	2.1247975892958103e-27	1.7848299750084806e-25	1.3196111344047665e-25	K02400/K03086/K02409/K03092/K02407/K02396/K02412/K10943/K02401/K02397/K02394/K02410/K02416/K02557/K02419/K02556/K02421/K02406/K02405/K02391/K02411/K02393/K02392/K02389/K02415/K02386/K02388/K02422/K02395/K02408/K02387/K02417/K02398/K02420/K02418	35	GCA_001464615.1
map03010	Ribosome	54/944	143/13584	0.3776223776223776	5.4339220101931955	14.566344889541256	1.813043655191765e-26	1.142217502770812e-24	8.444966499182696e-25	K02945/K02967/K02886/K02906/K02988/K02863/K02982/K02926/K02986/K02897/K02939/K02931/K02876/K02996/K02933/K02864/K02959/K02871/K02992/K02990/K02867/K02878/K02879/K02994/K02888/K02884/K02948/K02935/K02890/K02950/K02874/K02952/K02887/K02881/K02895/K02892/K02946/K02954/K02902/K02965/K02899/K02961/K02956/K02968/K02909/K02963/K02970/K02916/K02904/K02911/K02907/K02913/K02914/K02919	54	GCA_001464615.1
map03070	Bacterial secretion system	34/944	74/13584	0.4594594594594595	6.611543747136968	13.227593768562842	2.2301322541670093e-20	1.1239866561001726e-18	8.310177031317066e-19	K03070/K11907/K02453/K11904/K03217/K03072/K02454/K03106/K12340/K03076/K02455/K03195/K02461/K02460/K03074/K03201/K03110/K02452/K03118/K03200/K02459/K03194/K02457/K03071/K11903/K02462/K02458/K02456/K03117/K03075/K03197/K03210/K03116/K03073	34	GCA_001464615.1
map01200	Carbon metabolism	79/944	365/13584	0.21643835616438356	3.114511260738333	11.190962585198907	2.975691690969095e-20	1.24979051020702e-18	9.240305777219822e-19	K00164/K01595/K01681/K01006/K01847/K00029/K01782/K01965/K01638/K07516/K00615/K01895/K01690/K00239/K00283/K01938/K00163/K01610/K01637/K00058/K01966/K01676/K00140/K01810/K00036/K00873/K00382/K00162/K01679/K00282/K01961/K00600/K00627/K01689/K01647/K00626/K01754/K00031/K00658/K01903/K14470/K00927/K14448/K00831/K00605/K00121/K00161/K00134/K01962/K01738/K00845/K11532/K00024/K00297/K00948/K01053/K11645/K01902/K01079/K01491/K00074/K01963/K01070/K09709/K00240/K01803/K00023/K01057/K01834/K00640/K01783/K01625/K00616/K02160/K01808/K05606/K00242/K02437/K00241	79	GCA_001464615.1
map04112	Cell cycle - Caulobacter	22/944	31/13584	0.7096774193548387	10.212137780207764	14.032461620904522	2.9162311354906837e-19	1.049843208776646e-17	7.761998661381217e-18	K01338/K13587/K02314/K03531/K02313/K03544/K03590/K03588/K02563/K11749/K13581/K13590/K03589/K13583/K13584/K01358/K13588/K06985/K13592/K13589/K11443/K02651	22	GCA_001464615.1
map00860	Porphyrin metabolism	42/944	139/13584	0.302158273381295	4.34800634069016	10.842353910434754	1.0027266808193692e-16	3.158589044581013e-15	2.3352976645398467e-15	K02230/K03403/K09883/K03404/K04039/K11334/K02232/K01885/K11335/K04038/K00643/K10960/K04035/K02259/K01599/K03405/K09882/K01772/K00768/K00218/K01698/K02225/K11333/K11337/K02227/K04040/K02257/K04037/K01749/K00228/K02233/K02303/K02302/K03428/K01719/K19221/K11336/K00798/K02226/K02231/K03594/K08973	42	GCA_001464615.1
map00190	Oxidative phosphorylation	48/944	223/13584	0.21524663677130046	3.097362620658205	8.630118991101622	1.1532360888289899e-12	3.2290610487211716e-11	2.387401025996856e-11	K00937/K00341/K00336/K00239/K02274/K00404/K00425/K05577/K00342/K02111/K02112/K00343/K03885/K00335/K00412/K00333/K00426/K02275/K00337/K02259/K00406/K02257/K02115/K02276/K00240/K00413/K02108/K00405/K00334/K00332/K08738/K00339/K00411/K02113/K02109/K01507/K00331/K02258/K00338/K00242/K00330/K00241/K00340/K02114/K02110/K03942/K00407/K00424	48	GCA_001464615.1
map00970	Aminoacyl-tRNA biosynthesis	24/944	66/13584	0.36363636363636365	5.232665639445301	9.419763948303737	4.526100430719384e-12	1.1405773085412848e-10	8.432839749866642e-11	K01870/K01873/K01872/K01869/K01890/K01879/K01868/K01876/K01887/K04566/K01874/K01881/K02433/K02434/K01885/K01883/K01892/K01875/K01866/K01889/K01867/K00604/K01878/K02435	24	GCA_001464615.1
