ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	108/778	238/13584	0.453781512605042	7.923095202091119	26.557923902520482	5.148489253192027e-71	1.1635585712213981e-68	8.074998933953812e-69	K00265/K00548/K01958/K01681/K00549/K00031/K00615/K01652/K01649/K01687/K01752/K00058/K01940/K01755/K00266/K00873/K01703/K01586/K01915/K01657/K01626/K00800/K00812/K14260/K00003/K12524/K00013/K00928/K01647/K00600/K01689/K00147/K01696/K00821/K01754/K00927/K01803/K01736/K14267/K00641/K01750/K00789/K10206/K01739/K14155/K00620/K00616/K00826/K00150/K00831/K01620/K04517/K00817/K01735/K13829/K01439/K00133/K01733/K00766/K00145/K00052/K00948/K01624/K21071/K00053/K00134/K04518/K00215/K01697/K01714/K00674/K00872/K01738/K01476/K00611/K00930/K05602/K00014/K01778/K00931/K00765/K02502/K00286/K01695/K01609/K02500/K01834/K01814/K01817/K01783/K02501/K01079/K01658/K01243/K00640/K01089/K01693/K01704/K01808/K00891/K01653/K00619/K07173/K03786/K01496/K11755/K04092/K01523	108	GCA_003248655.1
map01240	Biosynthesis of cofactors	92/778	375/13584	0.24533333333333332	4.283557840616966	15.893012858249099	2.783080701919525e-34	3.1448811931690633e-32	2.1825211820316278e-32	K01955/K01950/K00278/K02551/K01937/K00231/K00767/K01885/K00382/K00012/K01756/K03750/K00128/K11754/K01665/K03342/K13950/K00763/K03517/K01845/K01465/K02858/K14652/K01939/K00600/K02492/K09458/K01772/K02552/K11752/K00789/K04487/K01956/K01809/K02549/K01911/K01599/K00826/K03635/K00831/K03639/K03800/K00226/K00254/K03644/K01698/K00946/K02548/K11753/K11212/K02259/K00609/K00867/K01749/K00858/K02257/K01661/K06215/K02619/K01491/K00963/K00868/K01591/K00796/K00950/K01633/K01719/K13542/K12234/K00059/K03183/K09903/K14941/K00275/K03801/K00793/K05979/K01664/K00859/K08681/K00939/K01495/K08281/K13940/K00762/K00969/K03637/K00287/K00954/K00568/K00794/K00940	92	GCA_003248655.1
map03010	Ribosome	53/778	143/13584	0.3706293706293706	6.471245977672713	16.21135695788655	1.2443716295799325e-29	9.374266276168824e-28	6.505662203768771e-28	K02945/K02967/K02886/K02982/K02863/K02988/K02876/K02926/K02906/K02897/K02986/K02879/K02931/K02864/K02996/K02992/K02959/K02939/K02871/K02867/K02933/K02878/K02961/K02948/K02994/K02890/K02935/K02952/K02887/K02950/K02874/K02990/K02881/K02895/K02884/K02904/K02888/K02946/K02892/K02954/K02965/K02956/K02968/K02899/K02963/K02909/K02902/K02911/K02916/K02907/K02913/K02914/K02919	53	GCA_003248655.1
map01200	Carbon metabolism	75/778	365/13584	0.2054794520547945	3.587702926365461	12.35214690129544	7.198953857850373e-23	4.067408929685461e-21	2.8227476968939625e-21	K00164/K01616/K01958/K00281/K00283/K01681/K00163/K01595/K01638/K00031/K13788/K01782/K00232/K00615/K01895/K00239/K11263/K00658/K01752/K01810/K00058/K01966/K01637/K00036/K00140/K00033/K00116/K00382/K00873/K01679/K00627/K01647/K00600/K01689/K01754/K00830/K00626/K00927/K01803/K00925/K01903/K00121/K00161/K00616/K00150/K00831/K00605/K00297/K07404/K00948/K01624/K21071/K00024/K00134/K00863/K02446/K00162/K01738/K00845/K01902/K01491/K00074/K00886/K01057/K00240/K01834/K01783/K01079/K00640/K01808/K00851/K00242/K00241/K02437/K05606	75	GCA_003248655.1
map00240	Pyrimidine metabolism	32/778	111/13584	0.2882882882882883	5.033557979573404	10.517161395118858	9.569034167916794e-15	4.3252034438983915e-13	3.001654928462321e-13	K01081/K01955/K00525/K21636/K01937/K01464/K01465/K00756/K00758/K01956/K06966/K00226/K00254/K00526/K00609/K01485/K00560/K01431/K01591/K02566/K09903/K00945/K06287/K00761/K00943/K01494/K00857/K00762/K02825/K01520/K00940/K01489	32	GCA_003248655.1
map01232	Nucleotide metabolism	33/778	123/13584	0.2682926829268293	4.68443162580726	10.117315543050497	3.6231969194328355e-14	1.3647375063197013e-12	9.471163877113905e-13	K01081/K00525/K21636/K01937/K01951/K00088/K01129/K01756/K00756/K00758/K01939/K01488/K06966/K00760/K00526/K01485/K00942/K00560/K03783/K02566/K09903/K00945/K06287/K00761/K00943/K01494/K00857/K00939/K02825/K00759/K01520/K00940/K01489	33	GCA_003248655.1
map00970	Aminoacyl-tRNA biosynthesis	24/778	66/13584	0.36363636363636365	6.349146996961907	10.736956150911263	6.909075405257814e-14	2.230644345126094e-12	1.5480484742607735e-12	K01870/K01872/K01873/K01869/K01890/K01868/K01881/K01887/K01874/K04567/K02434/K01885/K02433/K01883/K01880/K01876/K09759/K01866/K01892/K01875/K01889/K01867/K00604/K02435	24	GCA_003248655.1
map00010	Glycolysis / Gluconeogenesis	29/778	106/13584	0.27358490566037735	4.776834651016152	9.621639450180684	7.570614995385938e-13	2.1386987361965275e-11	1.4842389925164538e-11	K00163/K04072/K01895/K01596/K01835/K01810/K00138/K00382/K00873/K01223/K00128/K00627/K01689/K00927/K01803/K00121/K00161/K00150/K00001/K01624/K21071/K00134/K02446/K00162/K00016/K01785/K00845/K00886/K01834	29	GCA_003248655.1
map00230	Purine metabolism	43/778	220/13584	0.19545454545454546	3.412666510867025	8.892447360612463	8.633466339650328e-13	2.1679593252899713e-11	1.5045455960326304e-11	K01081/K01952/K00951/K01139/K00525/K21636/K01835/K00602/K01951/K00088/K00764/K01129/K01756/K01466/K02083/K01945/K11788/K01939/K00839/K16839/K01933/K01589/K01488/K06966/K00948/K00760/K00526/K01524/K03651/K00942/K01515/K01923/K03783/K02566/K07816/K11175/K00939/K19710/K00759/K01588/K07127/K16840/K00940	43	GCA_003248655.1
map00020	Citrate cycle (TCA cycle)	22/778	67/13584	0.3283582089552239	5.733184974868588	9.572637688533407	8.2365463679644e-12	1.8614594791599545e-10	1.2918372724491536e-10	K00164/K01616/K01958/K01681/K00163/K00031/K01596/K00239/K00658/K00116/K00382/K01679/K00627/K01647/K01903/K00161/K00024/K00162/K01902/K00240/K00242/K00241	22	GCA_003248655.1
map00270	Cysteine and methionine metabolism	30/778	124/13584	0.24193548387096775	4.224230864914172	8.88986864182417	9.619519781845444e-12	1.8940497620933637e-10	1.3144546555748079e-10	K00548/K00549/K01752/K00058/K01251/K01740/K00812/K00003/K12524/K00928/K00558/K00641/K00789/K08969/K01739/K14155/K00826/K00831/K00547/K00133/K01505/K05396/K00024/K01697/K00016/K01738/K01011/K01243/K00640/K07173	30	GCA_003248655.1
map00260	Glycine, serine and threonine metabolism	28/778	109/13584	0.25688073394495414	4.485177236385934	9.004396922964276	1.005690139164618e-11	1.8940497620933637e-10	1.3144546555748079e-10	K00281/K00283/K01752/K00108/K00058/K00382/K00130/K00274/K00003/K12524/K00928/K00600/K01696/K01754/K00830/K00301/K00865/K00831/K01620/K00605/K00133/K01733/K01697/K00872/K01695/K01834/K01079/K02437	28	GCA_003248655.1
map00250	Alanine, aspartate and glutamate metabolism	22/778	70/13584	0.3142857142857143	5.487477047374219	9.277697390070404	2.212466335749842e-11	3.8462876298420326e-10	2.669291368637462e-10	K00265/K13821/K01955/K00820/K00278/K01940/K01755/K01744/K00266/K00764/K00135/K01915/K01756/K07250/K00812/K14260/K01939/K00830/K01425/K01956/K00259/K00609	22	GCA_003248655.1
map03060	Protein export	16/778	39/13584	0.41025641025641024	7.163140201700613	9.500046833390774	1.2544847503055868e-10	2.0250968112075902e-9	1.405400208988966e-9	K03070/K03072/K03106/K03076/K03217/K03074/K03110/K03118/K03100/K03101/K13280/K03210/K03117/K03116/K03073/K03075	16	GCA_003248655.1
map00290	Valine, leucine and isoleucine biosynthesis	11/778	19/13584	0.5789473684210527	10.108510350426194	9.792535569128024	1.00512253340414e-9	1.514384616995571e-8	1.0509702279102938e-8	K01652/K01649/K01687/K01703/K14260/K01754/K00826/K00052/K00053/K01704/K01653	11	GCA_003248655.1
map00400	Phenylalanine, tyrosine and tryptophan biosynthesis	20/778	74/13584	0.2702702702702703	4.718960605850066	7.906616300085088	3.5325903525193537e-9	4.989783872933587e-8	3.4628681745091036e-8	K01657/K01626/K00800/K00812/K01696/K01736/K04517/K00817/K01735/K13829/K00766/K04518/K00014/K01695/K01609/K01817/K01658/K00891/K03786/K04092	20	GCA_003248655.1
map01210	2-Oxocarboxylic acid metabolism	21/778	82/13584	0.25609756097560976	4.471502915543295	7.771526080525267	4.176673800007714e-9	5.552519287069079e-8	3.853401834062845e-8	K01681/K00031/K01652/K01649/K01687/K01703/K00812/K14260/K00928/K01647/K00821/K00620/K00826/K00133/K00145/K00052/K00053/K00930/K01704/K01653/K00619	21	GCA_003248655.1
map00500	Starch and sucrose metabolism	24/778	106/13584	0.22641509433962265	3.95324246980647	7.523504966200718	4.814215200876469e-9	6.044514641100455e-8	4.1948424849742337e-8	K05342/K00688/K06044/K01214/K00705/K00700/K16147/K02438/K01187/K05341/K01236/K01835/K01810/K05350/K01223/K00697/K16055/K16146/K00975/K16148/K00845/K00847/K00963/K02760	24	GCA_003248655.1
map00620	Pyruvate metabolism	27/778	133/13584	0.20300751879699247	3.544542590409185	7.268405673387128	6.734983142791666e-9	8.011085211952192e-8	5.559625973828024e-8	K01958/K00163/K04072/K01595/K00656/K01638/K13788/K01895/K01596/K11263/K01649/K00138/K00116/K00382/K00873/K01679/K00128/K00627/K00101/K00626/K00925/K00121/K00161/K00001/K00024/K00162/K00016	27	GCA_003248655.1
map00630	Glyoxylate and dicarboxylate metabolism	23/778	104/13584	0.22115384615384615	3.861380264979237	7.219850438811676	1.621229959041374e-8	1.8319898537167527e-7	1.2713855994587619e-7	K01616/K00281/K00283/K01681/K01638/K01895/K11263/K01966/K01637/K00382/K01915/K00104/K01647/K00600/K00830/K00626/K00865/K00605/K00024/K01433/K01091/K02437/K05606	23	GCA_003248655.1
map00340	Histidine metabolism	15/778	47/13584	0.3191489361702128	5.572389651588908	7.739481166912028	2.747679350626656e-8	2.957026348769639e-7	2.0521514949542445e-7	K00128/K00274/K00013/K00817/K05602/K00765/K02502/K02500/K01814/K02501/K01089/K01693/K01496/K11755/K01523	15	GCA_003248655.1
map00300	Lysine biosynthesis	15/778	48/13584	0.3125	5.456298200514139	7.623081985748748	3.787092064605983e-8	3.890376393640692e-7	2.6998886010827346e-7	K01928/K01586/K01929/K00003/K12524/K00928/K00821/K14267/K10206/K01439/K00133/K00215/K01714/K00674/K01778	15	GCA_003248655.1
map00280	Valine, leucine and isoleucine degradation	17/778	69/13584	0.2463768115942029	4.301777131999553	6.7771200022063	2.3085887819959455e-7	2.2684394118742766e-6	1.5742779337180593e-6	K01782/K11263/K01966/K00140/K00382/K07250/K00128/K00626/K00249/K00632/K00166/K00826/K01692/K00020/K01028/K01029/K05606	17	GCA_003248655.1
map00900	Terpenoid backbone biosynthesis	16/778	63/13584	0.25396825396825395	4.434324886767047	6.734233105362189	3.33301717327224e-7	3.138591171498026e-6	2.1781559597261573e-6	K01662/K00626/K01770/K12506/K03526/K13787/K00099/K00805/K13789/K03527/K00919/K00806/K14215/K21273/K12503/K01823	16	GCA_003248655.1
map00710	Carbon fixation in photosynthetic organisms	12/778	36/13584	0.3333333333333333	5.820051413881748	7.137501741723136	4.0007753231275793e-7	3.6167008921073312e-6	2.5099600974568816e-6	K01595/K01621/K00615/K00927/K01803/K00150/K01624/K00024/K00134/K02446/K01783/K01808	12	GCA_003248655.1
map03440	Homologous recombination	17/778	72/13584	0.2361111111111111	4.122536418166238	6.547791507205142	4.4626956704652636e-7	3.879112390481344e-6	2.6920714773252e-6	K02337/K02335/K03655/K02343/K04066/K03629/K02341/K02338/K03553/K03551/K02340/K02342/K03584/K01159/K03550/K06187/K03111	17	GCA_003248655.1
map00640	Propanoate metabolism	20/778	97/13584	0.20618556701030927	3.600031802401081	6.334141319344293	4.674818249807658e-7	3.912996016505669e-6	2.715586429712831e-6	K00656/K13788/K01782/K00232/K01895/K11263/K01966/K01720/K00140/K00382/K07250/K00925/K01659/K01903/K00166/K01692/K00016/K01902/K03417/K05606	20	GCA_003248655.1
map00790	Folate biosynthesis	18/778	84/13584	0.21428571428571427	3.741461623209695	6.2120626867423185	9.605820257730549e-7	7.75326920802537e-6	5.380703828578391e-6	K03750/K11754/K01665/K03342/K13950/K14652/K03635/K03639/K02619/K00796/K00950/K01633/K01664/K01495/K13940/K07141/K03637/K00287	18	GCA_003248655.1
map00550	Peptidoglycan biosynthesis	14/778	53/13584	0.2641509433962264	4.612116214774216	6.494049618211855	1.0799007788022688e-6	8.41577848307975e-6	5.840479711126609e-6	K03587/K01928/K01925/K07258/K05364/K01929/K01924/K00790/K02563/K00075/K01000/K01921/K06153/K00806	14	GCA_003248655.1
map00670	One carbon pool by folate	12/778	42/13584	0.2857142857142857	4.988615497612926	6.380964271604969	2.5704919596727233e-6	1.9364372762867848e-5	1.3438712350569678e-5	K00548/K00602/K00600/K00605/K00297/K00604/K01491/K01433/K00560/K11175/K01934/K00287	12	GCA_003248655.1
map00071	Fatty acid degradation	14/778	59/13584	0.23728813559322035	4.143087447170058	5.963410877847744	4.333996928673631e-6	3.019797505701861e-5	2.0957141516049245e-5	K14338/K04072/K01782/K00232/K01897/K00128/K00529/K21738/K00626/K00249/K00632/K00121/K00001/K01692	14	GCA_003248655.1
map00770	Pantothenate and CoA biosynthesis	12/778	44/13584	0.2727272727272727	4.76186024772143	6.160281579610706	4.409438835759354e-6	3.019797505701861e-5	2.0957141516049245e-5	K01652/K01687/K01464/K00128/K00826/K00053/K00867/K01431/K00859/K01653/K00954/K00997	12	GCA_003248655.1
map03430	Mismatch repair	12/778	44/13584	0.2727272727272727	4.76186024772143	6.160281579610706	4.409438835759354e-6	3.019797505701861e-5	2.0957141516049245e-5	K02337/K03657/K01972/K10747/K02343/K03601/K02341/K02338/K02340/K02342/K03111/K03602	12	GCA_003248655.1
map03030	DNA replication	14/778	60/13584	0.23333333333333334	4.074035989717223	5.881835740707413	5.358902096647549e-6	3.562093746595136e-5	2.4720631962863314e-5	K02337/K02335/K01972/K02314/K10747/K02343/K02316/K02341/K02338/K02340/K02342/K03470/K03469/K03111	14	GCA_003248655.1
map00983	Drug metabolism - other enzymes	10/778	32/13584	0.3125	5.456298200514139	6.220545018227672	7.295882273991128e-6	4.7110554112057e-5	3.2694329588712126e-5	K01951/K00088/K01464/K00758/K00760/K01431/K00857/K01520/K00940/K01489	10	GCA_003248655.1
map00030	Pentose phosphate pathway	17/778	88/13584	0.19318181818181818	3.372984342136013	5.504458147516121	8.5126850795973e-6	5.3183806384410637e-5	3.6909115748845765e-5	K01621/K00615/K01835/K01810/K00036/K00033/K00616/K07404/K00948/K01624/K21071/K02446/K01057/K01619/K01783/K01808/K00851	17	GCA_003248655.1
map00520	Amino sugar and nucleotide sugar metabolism	24/778	156/13584	0.15384615384615385	2.6861775756377297	5.220845511692371	8.707083346120326e-6	5.3183806384410637e-5	3.6909115748845765e-5	K00820/K01835/K01840/K01810/K12373/K04042/K00012/K00790/K03431/K00975/K01207/K00965/K00849/K01443/K01809/K00075/K01854/K01784/K00971/K00845/K00847/K00963/K00886/K02564	24	GCA_003248655.1
map03410	Base excision repair	11/778	43/13584	0.2558139534883721	4.466551085072039	5.611608487735206	2.1530748521531116e-5	1.280512938385798e-4	8.886652436864646e-5	K02335/K01972/K10747/K13529/K05522/K10563/K03575/K01142/K03652/K03648/K01246	11	GCA_003248655.1
