ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	97/960	238/13584	0.40756302521008403	5.7670168067226895	20.459479238976755	8.103429757295532e-50	2.058271158353065e-47	1.5012669866147512e-47	K00265/K01681/K00548/K00549/K00615/K01953/K01652/K01687/K01649/K01626/K00058/K01657/K00873/K01703/K00266/K01915/K01733/K01752/K01755/K00800/K00836/K00600/K00013/K00003/K01647/K00928/K01689/K01586/K00147/K01754/K00290/K00620/K01696/K00031/K01940/K00789/K01739/K00812/K00821/K00927/K01760/K00831/K00641/K01620/K01439/K00817/K00931/K02502/K00826/K01735/K01736/K00052/K00133/K00053/K00134/K01738/K00766/K00640/K02204/K01778/K00220/K00145/K00948/K16370/K00611/K11645/K04518/K00930/K01714/K01079/K00500/K00674/K00014/K01695/K00286/K01609/K02500/K01803/K01814/K00215/K01834/K01783/K00616/K00765/K01704/K01817/K02501/K01693/K01658/K00891/K01653/K01808/K00619/K03786/K01496/K01523/K04092	97	GCA_017418975.1
map01240	Biosynthesis of cofactors	120/960	375/13584	0.32	4.5280000000000005	19.10487560045789	2.3138266371567982e-48	2.9385598291891335e-46	2.1433341481031396e-46	K02230/K01955/K01950/K03147/K09883/K01665/K03342/K01077/K01937/K01113/K00278/K00128/K01885/K02232/K00382/K01919/K01465/K00652/K00600/K01756/K11754/K00012/K00763/K01939/K00833/K09458/K00643/K03185/K00789/K03750/K13038/K01956/K00831/K00941/K14652/K04487/K00826/K00796/K01497/K00457/K01012/K03149/K02259/K01772/K03517/K01053/K00768/K09882/K01599/K08679/K03639/K00254/K11753/K00609/K01698/K03644/K00097/K02225/K01920/K02227/K11752/K01749/K03179/K02257/K01491/K00963/K00077/K00606/K00767/K19267/K01918/K00228/K00946/K00059/K01809/K02303/K00208/K03525/K00858/K00453/K03474/K00568/K02302/K03183/K09903/K02233/K00788/K01591/K01719/K02496/K13542/K13543/K00939/K03801/K00969/K03809/K00793/K01495/K01935/K02169/K19221/K00859/K00762/K08281/K00275/K06134/K02226/K00798/K03638/K00954/K02231/K02372/K00287/K03637/K00950/K08973/K03635/K01633/K00940/K00794	120	GCA_017418975.1
map02040	Flagellar assembly	36/960	55/13584	0.6545454545454545	9.261818181818182	16.930083633447328	1.5336145763074845e-28	1.2984603412736702e-26	9.470742646670782e-27	K02400/K02396/K03086/K02409/K03092/K02407/K02390/K02412/K10943/K02401/K02394/K02410/K02416/K02557/K02397/K02556/K02406/K02419/K02392/K02421/K02393/K02405/K02391/K02411/K02389/K02415/K02386/K02418/K02388/K02387/K02422/K02408/K02395/K02417/K02398/K02420	36	GCA_017418975.1
map03010	Ribosome	54/960	143/13584	0.3776223776223776	5.343356643356643	14.398348924668456	4.129682724713295e-26	2.6223485301929424e-24	1.9126951567093157e-24	K02945/K02886/K02967/K02906/K02988/K02982/K02863/K02897/K02939/K02926/K02986/K02931/K02996/K02876/K02959/K02933/K02864/K02871/K02992/K02878/K02867/K02879/K02994/K02948/K02884/K02990/K02888/K02890/K02935/K02950/K02874/K02952/K02887/K02881/K02892/K02895/K02946/K02954/K02902/K02965/K02961/K02899/K02956/K02968/K02909/K02963/K02970/K02904/K02916/K02907/K02911/K02913/K02914/K02919	54	GCA_017418975.1
map01200	Carbon metabolism	78/960	365/13584	0.2136986301369863	3.0238356164383564	10.808298725307601	3.213868025881007e-19	1.6326449571475515e-17	1.1908226790632785e-17	K00164/K01595/K01681/K01006/K00029/K01847/K00615/K01638/K07516/K01965/K01895/K00174/K01690/K00239/K01610/K00058/K00283/K01966/K00140/K01810/K00873/K00036/K00162/K00382/K01752/K01679/K01961/K00282/K00600/K00627/K01637/K01647/K01689/K01754/K00031/K00658/K01903/K00927/K00626/K00605/K00831/K00121/K11532/K00161/K00874/K00175/K01053/K00134/K01738/K00640/K00845/K00024/K01962/K00948/K16370/K00297/K11645/K01902/K01079/K01491/K00074/K01963/K01070/K00240/K15918/K01803/K00023/K01057/K01834/K01783/K00616/K01625/K02160/K01808/K00241/K05606/K00242/K02437	78	GCA_017418975.1
map04112	Cell cycle - Caulobacter	21/960	31/13584	0.6774193548387096	9.585483870967742	13.19662507766965	1.2452056388617819e-17	5.271370537848211e-16	3.844845481397783e-16	K01338/K13587/K03531/K02314/K02313/K03590/K03544/K03588/K02563/K11749/K13581/K13590/K03589/K13584/K01358/K13588/K13592/K11443/K13583/K13589/K02651	21	GCA_017418975.1
map03070	Bacterial secretion system	26/960	74/13584	0.35135135135135137	4.971621621621622	9.446937141363996	2.151433354608651e-12	7.806629601008534e-11	5.694019103926656e-11	K03070/K02453/K03217/K03072/K03106/K02454/K03076/K02455/K02461/K03074/K03110/K02460/K02452/K03203/K03118/K02459/K03117/K03071/K02456/K02457/K02458/K03075/K03198/K03210/K03116/K03073	26	GCA_017418975.1
map00970	Aminoacyl-tRNA biosynthesis	24/960	66/13584	0.36363636363636365	5.1454545454545455	9.309425443775297	6.4718857341943695e-12	2.0548237206067124e-10	1.498752485813433e-10	K01870/K01873/K01872/K01869/K01890/K01879/K01868/K01876/K01874/K01887/K04566/K01881/K02434/K02433/K01885/K01883/K01875/K01892/K01866/K01889/K01867/K00604/K01878/K02435	24	GCA_017418975.1
map00190	Oxidative phosphorylation	45/960	223/13584	0.20179372197309417	2.8553811659192827	7.703730247393147	1.0351014780745174e-10	2.921286393676971e-9	2.130735206328831e-9	K00937/K00341/K00336/K02298/K00239/K02274/K00342/K00425/K02111/K02112/K00343/K00412/K00335/K00333/K02297/K00426/K02275/K00337/K02259/K02257/K02276/K02115/K00332/K00413/K00240/K02108/K00411/K08738/K00334/K02299/K00339/K02258/K02113/K02109/K01507/K00331/K00338/K00241/K00242/K00330/K02300/K00340/K02114/K02110/K00424	45	GCA_017418975.1
map00550	Peptidoglycan biosynthesis	20/960	53/13584	0.37735849056603776	5.339622641509434	8.728908240024968	1.7123564871545e-10	4.34938547737243e-9	3.172365702517811e-9	K05366/K05367/K05515/K03587/K01928/K01924/K01929/K01925/K00790/K07258/K02563/K01000/K03814/K00075/K01921/K06153/K19302/K07260/K00806/K00887	20	GCA_017418975.1
