ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	accession
map01230	Biosynthesis of amino acids	104/843	238/13584	0.4369747899159664	7.041358892311372	24.18563164942393	1.040885138325637e-62	2.4668977778317599e-60	1.774983077986876e-60	K00265/K01681/K00549/K00031/K00615/K01652/K01649/K01687/K00058/K01752/K00266/K00873/K00134/K01940/K01703/K01915/K01755/K01733/K01586/K01626/K00800/K00147/K00003/K12524/K00013/K01647/K00928/K01689/K00600/K01754/K00821/K00812/K14267/K01736/K01696/K14260/K00927/K01803/K00641/K14155/K00789/K01739/K05827/K00620/K04517/K00616/K00831/K00826/K00817/K01735/K13829/K00133/K01439/K01620/K00145/K00766/K01738/K00052/K00948/K01624/K21071/K00053/K03340/K00872/K01714/K00674/K04518/K00611/K00930/K01778/K00765/K02502/K00286/K01476/K00014/K05602/K01609/K01695/K00931/K01657/K02500/K01814/K01817/K00215/K01834/K01783/K01658/K01079/K02501/K01704/K01089/K01693/K00640/K01243/K00891/K01808/K01653/K00619/K07173/K03786/K04092/K01496/K11755/K01523	104	GCA_002837415.1
map01240	Biosynthesis of cofactors	94/843	375/13584	0.25066666666666665	4.039212336892052	15.351527221389277	5.483351877254435e-33	6.497771974546505e-31	4.675278969027466e-31	K01955/K00278/K02551/K01937/K18933/K00767/K01885/K00231/K00382/K00012/K13950/K11754/K01465/K00763/K01845/K00103/K03517/K01939/K02492/K00600/K02552/K02858/K14652/K01756/K09458/K01556/K13038/K03750/K00789/K01772/K01956/K01809/K04487/K01911/K02549/K02259/K00831/K00826/K03639/K03800/K11752/K00226/K00254/K01599/K00946/K03644/K01749/K01698/K00867/K02548/K00609/K11753/K02257/K02302/K02303/K01661/K00858/K06215/K00963/K02619/K01491/K01591/K00453/K00868/K01916/K01719/K13542/K00796/K00950/K01633/K00059/K09903/K03183/K00793/K01495/K02226/K05979/K03801/K01664/K00275/K00859/K00969/K00939/K08681/K08281/K00762/K13940/K03638/K00954/K00794/K00287/K03637/K03635/K00940	94	GCA_002837415.1
map03010	Ribosome	53/843	143/13584	0.3706293706293706	5.972276833486799	15.375080848400046	6.436367745920691e-28	5.084730519277346e-26	3.6585669292601827e-26	K02945/K02967/K02886/K02982/K02863/K02988/K02926/K02906/K02986/K02897/K02931/K02876/K02933/K02879/K02864/K02996/K02992/K02939/K02871/K02867/K02959/K02878/K02890/K02948/K02994/K02887/K02935/K02952/K02874/K02950/K02990/K02881/K02895/K02884/K02892/K02904/K02961/K02946/K02888/K02954/K02965/K02956/K02968/K02899/K02909/K02963/K02902/K02911/K02916/K02907/K02913/K02914/K02919	53	GCA_002837415.1
map01200	Carbon metabolism	77/843	365/13584	0.21095890410958903	3.3993662555452637	11.952357027432276	4.927420571268981e-22	2.919496688476871e-20	2.100637190909408e-20	K00164/K01616/K00281/K00283/K01681/K00163/K01595/K01007/K00031/K01638/K01782/K13788/K00615/K00232/K01895/K11263/K00239/K00658/K01637/K01810/K00058/K01966/K00036/K01752/K00851/K00140/K03781/K00033/K00873/K00382/K00134/K00627/K00116/K00027/K01679/K01647/K01689/K00600/K01754/K00925/K00927/K01803/K00605/K00626/K00248/K07404/K01903/K00161/K00616/K00831/K00162/K01738/K00948/K01624/K21071/K02446/K00863/K00024/K00845/K00297/K00874/K01902/K01491/K00074/K01057/K00240/K01715/K00886/K01834/K01783/K01079/K01625/K00640/K01808/K00241/K00242/K02437	77	GCA_002837415.1
map01232	Nucleotide metabolism	35/843	123/13584	0.2845528455284553	4.585250122963863	10.274086853320343	9.408755636417899e-15	4.459750171662084e-13	3.2088808696835785e-13	K01081/K13482/K00525/K01937/K01951/K00088/K13481/K01129/K00756/K00758/K01939/K01756/K01488/K06966/K00760/K00526/K00942/K00560/K03783/K00945/K09903/K03784/K06287/K00761/K00943/K00857/K01494/K00939/K01487/K02825/K00759/K01485/K01520/K00940/K01489	35	GCA_002837415.1
map00230	Purine metabolism	45/843	220/13584	0.20454545454545456	3.2960207052733743	8.831384366737979	7.750781740544715e-13	3.0615587875151626e-11	2.2028537578390245e-11	K01081/K13482/K01952/K00951/K01139/K00525/K01835/K00602/K01951/K00088/K13481/K00764/K01129/K01466/K00956/K01939/K01945/K11788/K01756/K01589/K01933/K01488/K00948/K06966/K00760/K00526/K00957/K00942/K03651/K00365/K01923/K03783/K14977/K03784/K07816/K00939/K11175/K01515/K19710/K01487/K00759/K01588/K07127/K16840/K00940	45	GCA_002837415.1
map00970	Aminoacyl-tRNA biosynthesis	23/843	66/13584	0.3484848484848485	5.615442683058341	9.66805224382854	3.46328169315097e-12	1.1725682303953998e-10	8.436866681059507e-11	K01870/K01872/K01873/K01890/K01869/K01868/K01876/K01881/K01887/K01874/K04567/K02433/K02434/K01885/K01883/K01880/K01892/K01866/K01875/K01889/K01867/K00604/K02435	23	GCA_002837415.1
map00520	Amino sugar and nucleotide sugar metabolism	34/843	156/13584	0.21794871794871795	3.511999270006388	8.116821989815625	8.32874758838352e-11	2.4673914730586176e-9	1.775338301734382e-9	K15921/K00820/K01183/K01810/K01835/K01840/K01198/K01209/K12373/K01207/K04042/K00012/K03431/K00790/K01791/K00975/K01443/K00849/K01809/K00965/K00075/K09001/K01854/K00971/K01784/K10012/K00845/K01639/K07106/K00847/K00963/K02564/K00886/K01788	34	GCA_002837415.1
map00290	Valine, leucine and isoleucine biosynthesis	12/843	19/13584	0.631578947368421	10.177186739089718	10.29642238551654	1.0166494383087205e-10	2.510601765428692e-9	1.8064289851185793e-9	K01652/K01649/K01687/K01703/K01754/K14260/K00826/K00263/K00052/K00053/K01704/K01653	12	GCA_002837415.1
map00240	Pyrimidine metabolism	28/843	111/13584	0.25225225225225223	4.0647622711679645	8.339423073636805	1.0593256394213891e-10	2.510601765428692e-9	1.8064289851185793e-9	K01081/K01955/K00525/K01937/K00756/K00758/K01465/K01956/K06966/K00226/K00254/K00526/K00609/K00560/K01591/K00945/K09903/K06287/K00761/K00943/K00857/K01494/K00762/K02825/K01485/K01520/K00940/K01489	28	GCA_002837415.1
